twitter,Sun Mar 27 21:00:05 +0000 2016,714195310747078656,53899667,139,372,819,has_photo,#MuseumWeek is back! Join 3 000+ cultural institutions for a celebration of art and culture: https://t.co/NWfTAFieOL https://t.co/B3ziwM3kJ0
twitter,Fri Mar 25 19:00:12 +0000 2016,713440362962944000,53899667,139,426,1661,has_no_media,What would you try in zero gravity? 🚀 https://t.co/4QWs39xeaU
twitter,Thu Mar 24 23:45:10 +0000 2016,713149689810399232,53899667,139,628,2048,has_no_media,Cherry blossoms are blooming on Twitter (and in Washington  DC!) 🌸 https://t.co/VaVCNcCDcw
twitter,Wed Mar 23 20:25:33 +0000 2016,712737067613102082,53899667,139,1649,4453,has_video,PUPPIES! 🐶 #NationalPuppyDay  https://t.co/G5Zm4v9ulK  https://t.co/bTgUwViJF8
twitter,Wed Mar 23 18:35:10 +0000 2016,712709287051534337,53899667,139,434,1425,has_video,When you see ⏪👆⏩ on a GIF  control time — frame by frame.   Give these ScratchReels a scrub: https://t.co/zS4NL4sZIr https://t.co/xTrJEzeVvD
twitter,Tue Mar 22 00:00:18 +0000 2016,712066336847896576,53899667,139,5677,14284,has_no_media,On our 10th birthday we thank you for making history  driving change  lifting each other up  and laughing together every day.   #LoveTwitter
twitter,Mon Mar 21 23:50:38 +0000 2016,712063902578704384,53899667,139,180,1047,has_no_media,Your Tweets help us to #StayMelo. Thanks for being here  @carmeloanthony! #LoveTwitter https://t.co/GxjaPtNKB5
twitter,Mon Mar 21 23:05:11 +0000 2016,712052465378533376,53899667,139,884,4126,has_no_media,Thanks for Tweeting those three little words  @FaZe_Rain. #LoveTwitter https://t.co/g11ADEf3oY
twitter,Mon Mar 21 22:38:02 +0000 2016,712045634056900609,53899667,139,1300,4005,has_video,Here's to breaking the internet  @KimKardashian. #LoveTwitter https://t.co/szHkYdZtl5
twitter,Mon Mar 21 22:31:39 +0000 2016,712044025268858880,53899667,139,197,1159,has_no_media,Thanks  @RWitherspoon for reminding us all to take time to reflect and enjoy life. #LoveTwitter https://t.co/FTh43TNIbW
twitter,Mon Mar 21 22:15:10 +0000 2016,712039879304220672,53899667,139,104,655,has_no_media,Thank you  @juddapatow for being a voice of both truth and humor. #LoveTwitter https://t.co/sCjrcTYqEU
twitter,Mon Mar 21 22:10:03 +0000 2016,712038590835007488,53899667,139,114,607,has_no_media,Thanks for Tweeting @TheNotoriousMMA! Keep crushing it in the octagon and in 140 characters. #LoveTwitter https://t.co/jH0Xkr97Az
twitter,Mon Mar 21 21:30:35 +0000 2016,712028655740825604,53899667,139,8767,17538,has_no_media,Thank you  @selenagomez (and the #Selenators!) for not keeping your Tweets "to yourself." #LoveTwitter  https://t.co/sdcu3dVsBl
twitter,Mon Mar 21 21:15:30 +0000 2016,712024861137240064,53899667,139,192,1017,has_no_media,Thank you  @KevinHart4real for making us laugh and inspiring us with your hustle. #LoveTwitter https://t.co/RRBCwy86wx
twitter,Mon Mar 21 21:00:08 +0000 2016,712020993154285568,53899667,139,201,972,has_no_media,Your Tweets are out of this world  @StationCDRKelly! Thank for you sharing your #YearInSpace with us. #LoveTwitter https://t.co/dBdTpqbJD5
twitter,Mon Mar 21 20:50:02 +0000 2016,712018452270022656,53899667,139,117,630,has_no_media,Thank you  @AVAETC for your authenticity and activism on Twitter. #LoveTwitter https://t.co/etlzDFOxUZ
twitter,Mon Mar 21 20:14:59 +0000 2016,712009631111864321,53899668,139,181,901,has_no_media,Here's to you  @ChrisRock for taking us behind the scenes and keeping it real while hosting the Oscars. #LoveTwitter https://t.co/TVJJaL8gr7
twitter,Mon Mar 21 19:15:08 +0000 2016,711994569131294720,53899668,139,113,677,has_no_media,Thank you  @paulfeig for using Twitter to bring fans closer to the movies they love. #LoveTwitter https://t.co/lwl5mgrLmC
twitter,Mon Mar 21 19:10:42 +0000 2016,711993454339842048,53899668,139,393,1724,has_video,Thanks for your Tweets  @JimmyFallon. Can we take the day off for our birthday too? #LoveTwitter https://t.co/intFXk8lNC
twitter,Mon Mar 21 18:30:17 +0000 2016,711983281781088257,53899668,139,816,1677,has_no_media,When can we come to Vegas? Thanks for sharing your world with us  @britneyspears! #LoveTwitter https://t.co/Xs6tUeaGLm
twitter,Mon Mar 21 18:15:15 +0000 2016,711979500502798336,53899668,139,256,1196,has_no_media,Thank you  @VP for Tweeting from the White House and taking fans around the globe to cheer on Team USA! #LoveTwitter https://t.co/H6eg8JWtTs
twitter,Mon Mar 21 18:11:21 +0000 2016,711978518976933892,53899668,139,265,1657,has_video,Thank you  @mindykaling for your honesty  humor and activism. #LoveTwitter https://t.co/rD9zqwYo7a
twitter,Mon Mar 21 18:00:07 +0000 2016,711975693416935426,53899668,139,720,3055,has_no_media,Thanks for being you  @pewdiepie. #LoveTwitter  https://t.co/t7kPNVEDuY
twitter,Mon Mar 21 17:30:13 +0000 2016,711968166344167425,53899669,139,156,714,has_no_media,We're not worthy  👑. Can't wait to see what you Tweet next  @KingJames! #LoveTwitter https://t.co/PRrKHiNK2Z
twitter,Mon Mar 21 17:15:31 +0000 2016,711964469912403968,53899669,139,39148,60583,has_video,Thank you for sharing #Purpose with us  @justinbieber! You've made us all #Beliebers. #LoveTwitter https://t.co/jW1Nu2sBmv
twitter,Mon Mar 21 17:10:27 +0000 2016,711963191215951872,53899669,139,284,1060,has_no_media,Thanks  @TomHanks for using Twitter to help the world find its socks! #LoveTwitter https://t.co/M293WllFNV
twitter,Mon Mar 21 17:00:05 +0000 2016,711960585340977152,53899669,139,5770,7907,has_video,Thank you  @LadyGaga for showing us how to be genuine  brave  and honest. #LoveTwitter https://t.co/Qu2LTTdPjM
twitter,Mon Mar 21 16:40:11 +0000 2016,711955575114838016,53899669,139,183,952,has_no_media,Thanks  @sethrogen for putting yourself out there and cracking us up. #LoveTwitter https://t.co/VEM3WeqyOn
twitter,Mon Mar 21 16:32:00 +0000 2016,711953517494140928,53899669,139,348,1040,has_no_media,Thanks @FLOTUS for being the first "First Lady" on Twitter  and joining us on YOUR birthday in 2013. #LoveTwitter https://t.co/0mpZz1PTAN
twitter,Mon Mar 21 16:02:18 +0000 2016,711946043294769152,53899669,139,8856,22708,has_video,Thank you  @taylorswift13 for celebrating love and sharing your stage with us every day. #LoveTwitter https://t.co/mfkSawqfLK
twitter,Mon Mar 21 15:04:35 +0000 2016,711931517438545921,53899670,139,502,1103,has_no_media,LIVE on #Periscope: Founders @jack  @biz and @ev reflect on Twitter's 10th Birthday with @hardwick. #LoveTwitter https://t.co/GKj5dZIERs
twitter,Mon Mar 21 14:15:39 +0000 2016,711919203234611200,53899670,139,271,1244,has_video,Thanks for bringing your humor and witty hashtags to Twitter  @JimmyKimmel. We "mean" it! #LoveTwitter https://t.co/vEN57ShI01
twitter,Mon Mar 21 14:02:49 +0000 2016,711915972727181312,53899670,139,169,554,has_photo,Join @jack  @biz  and @ev for a chat with @hardwick at 8am PT on @periscopeco: https://t.co/iX8OUdZhbI  #LoveTwitter https://t.co/p4ahMHgOo8
twitter,Mon Mar 21 13:45:05 +0000 2016,711911508804894721,53899670,139,5868,9951,has_no_media,Confidence is beautiful  @ddlovato. Thank you for your Tweets! #LoveTwitter  https://t.co/fLufzpnLLc
twitter,Mon Mar 21 13:40:02 +0000 2016,711910240480985088,53899670,139,291,1036,has_no_media,Glad we get to "See You Again" and again on Twitter! Thanks  @wizkhalifa. #LoveTwitter https://t.co/qfjDM8Tm0k
twitter,Mon Mar 21 13:30:01 +0000 2016,711907719968501760,53899670,139,416,1526,has_no_media,Great on the court  great in 140. Thanks for locking in with us  @StephenCurry30. #LoveTwitter https://t.co/hx1Fsu1SJX
twitter,Mon Mar 21 13:15:27 +0000 2016,711904053454708736,53899670,139,512,1637,has_video,Thank you for bringing @ScandalABC to millions  @kerrywashington! You've got Twitter "handled." #LoveTwitter https://t.co/Tkdvk7zNjn
twitter,Mon Mar 21 13:05:05 +0000 2016,711901443859427328,53899670,139,109,554,has_no_media,Thank you  @NancyPelosi for sharing your San Francisco spirit of community with Congress and the world. #LoveTwitter https://t.co/3EoRreKZ0p
twitter,Mon Mar 21 13:00:13 +0000 2016,711900219261124608,53899670,139,334,1678,has_no_media,Thank you  @Oprah  for providing us with countless "Aha! Moments" on Twitter. #LoveTwitter https://t.co/k9tEotmc2k
twitter,Mon Mar 21 12:45:38 +0000 2016,711896548280389632,53899671,139,253,1045,has_video,Thanks for lobbing up All-Star Tweets  @CP3! #LoveTwitter https://t.co/yXLrywprvu
twitter,Mon Mar 21 12:40:04 +0000 2016,711895149018656769,53899671,139,126,559,has_no_media,Thanks  @RedHourBen for bringing your Blue Steel to Twitter. #LoveTwitter  https://t.co/dR8GA5m778
twitter,Mon Mar 21 12:30:25 +0000 2016,711892720814411776,53899671,139,875,2705,has_no_media,Hi  Mr. President! It's Twitter. Thank you for using @POTUS to connect directly with those you serve. #LoveTwitter https://t.co/JXHxgJNVdB
twitter,Mon Mar 21 12:15:43 +0000 2016,711889022189109248,53899671,139,3418,5513,has_video,Today is for you too  @KatyPerry! Thanks for bringing your "Teenage Dream" and Left Shark to the world. #LoveTwitter https://t.co/2pniEmGCtX
twitter,Mon Mar 21 12:00:18 +0000 2016,711885140138467328,53899671,139,3113,6673,has_no_media,Thank you for an incredible 10 years. We can't wait to see what you Tweet next: https://t.co/H7GZBf5TMN   Love  Twitter   #LoveTwitter
twitter,Sun Mar 20 21:00:13 +0000 2016,711658625924620288,53899671,139,119470,188990,has_video,Starting in 🇦🇺 on 3/21 and moving across the 🌍  we thank you for 10 incredible years.   Love  Twitter  #LoveTwitter https://t.co/pH4WWdgK6q
twitter,Thu Mar 17 16:35:33 +0000 2016,710504858915250176,53899671,139,568,1474,has_no_media,What's your favorite green thing? 🍀  #StPatricksDay
