user,created_time,tweet_id,followers,following,retweet,favourite,has_media,message
SydScienceFest,Mon Apr 25 22:55:07 +0000 2016,724733505876463616,671,645,0,3,has_photo,Science Fiction meets Science Fact @maasmuseum next month with @adelaidesean &amp; @stargazer | https://t.co/DHv5EhUMRw https://t.co/8NbFaODPMx
SydScienceFest,Mon Apr 25 07:20:11 +0000 2016,724498223038140416,671,645,2,4,has_photo,Free (that's right FREE!) programming workshops for the littlies put on by @CodeClubAus | https://t.co/oegRpCjG5x https://t.co/JDVrsz3Lm1
SydScienceFest,Sun Apr 24 22:55:04 +0000 2016,724371105197133824,671,645,11,14,has_photo,Don't miss @AAOastro's Story of Light  with @astroduff  @El_Lobo_Rayado  &amp; @cosmicpudding! https://t.co/n0XfBABsY3 https://t.co/kMtqghv9Dd
SydScienceFest,Sun Apr 24 07:20:08 +0000 2016,724135822178549760,671,645,1,1,has_photo,For the Vivid festival  @ICTENSW stage a #TeachMeet for all things creative  tech and fun! | https://t.co/5hNr3UCdhU https://t.co/loPHTSIU5F
SydScienceFest,Sat Apr 23 22:55:11 +0000 2016,724008746876325888,671,645,4,2,has_photo,Gene Cernan  the last man on the moon  is speaking in Sydney soon - grab your tickets now! | https://t.co/EfN6ljMKge https://t.co/ZrVELqFYcB
SydScienceFest,Sat Apr 23 07:20:11 +0000 2016,723773445054599168,671,645,0,0,has_photo,Check out the program for @pintofscienceAU: thirty science talks over three days! https://t.co/zVfHgF5tNO https://t.co/AV9kzGiWUJ
SydScienceFest,Fri Apr 22 22:55:10 +0000 2016,723646353671380992,671,645,3,2,has_photo,Join @TheSciNation at Powerhouse Museum next weekend for The Storytelling of Science! | https://t.co/LIl9AcJxU0 https://t.co/TAJq3VandK
SydScienceFest,Fri Apr 22 07:20:11 +0000 2016,723411060049346560,671,645,2,1,has_photo,Not sure how to work your telescope? Bring it to @sydneyobs on May 14 for a helping hand | https://t.co/Nd30iB8iMW https://t.co/VldRHorXda
SydScienceFest,Thu Apr 21 22:55:22 +0000 2016,723284017693515780,671,645,1,0,has_no_media,Learn to apply neuroscience to idea-making as @DrTishStratford &amp; @corinnecanter take the floor at @UTS_Science | https://t.co/T9fmZ6kz0S
SydScienceFest,Thu Apr 21 07:20:14 +0000 2016,723048684183797760,671,645,0,0,has_photo,Don't forget that entries for the Google Science Fair close on May 18! | https://t.co/gf80Y8EAvc https://t.co/LKoloLWuv0
SydScienceFest,Wed Apr 20 11:24:25 +0000 2016,722747746914947072,671,645,1,3,has_no_media,Are your eyes hungry? Let them feast on this ISS timelapse from NASA: https://t.co/TwwZDUUvuW
SydScienceFest,Wed Apr 20 07:20:08 +0000 2016,722686271265587200,671,645,1,2,has_photo,Sleep: why it matters and how to get more of it | A free talk at @Sydney_Ideas https://t.co/m35VWNDjmX https://t.co/SGF6Dtxpal
SydScienceFest,Fri Apr 15 22:55:10 +0000 2016,721109641078403075,671,645,0,1,has_photo,In space  no-one can hear you ask for seconds | a black nebula cake by @sprinklebakes https://t.co/dgXO3iGHfj https://t.co/BB3uaoDTqu
SydScienceFest,Fri Apr 15 07:20:17 +0000 2016,720874368293703680,671,645,0,0,has_no_media,Ultimo Library's free Inspiring Science series continues in May with New Ways Of Seeing. Register now! | https://t.co/K9sLuTsPmf
SydScienceFest,Thu Apr 14 22:55:24 +0000 2016,720747309924003845,671,645,0,0,has_photo,What does the future of medical technology hold? Find out at @thewarrencentre's talk in May https://t.co/CZXKHSkO8E https://t.co/8plWbTKNhf
SydScienceFest,Thu Apr 14 07:20:08 +0000 2016,720511943417733124,671,645,4,0,has_photo,If you know a sweet science project  entries for the @austmus Eureka Prizes close May 6. | https://t.co/h4CkUHbt1p https://t.co/RcCqZpy2Uy
SydScienceFest,Wed Apr 13 22:55:25 +0000 2016,720384927523586048,671,645,5,2,has_no_media,Next week  a free talk at @macleaymuseum explores how art &amp; science can work together to stop climate change! | https://t.co/xPBvO2Ofr0
SydScienceFest,Wed Apr 13 07:20:15 +0000 2016,720149584794750976,671,645,0,0,has_photo,Tonight  Andrew Jacob presents Sydney Observatory's history straight off the top of his dome https://t.co/2NIyeJl5kp https://t.co/8KjF4t4upr
SydScienceFest,Tue Apr 12 22:55:04 +0000 2016,720022450797428741,671,645,2,3,has_photo,New Rovers  from the mind of @tomgauld https://t.co/0XAQYAsBvQ
SydScienceFest,Tue Apr 12 07:20:04 +0000 2016,719787152800882688,671,645,0,0,has_photo,Let's fire a golf ball at a balloon filled with paint and see what happens | #science? https://t.co/eSuKa5xJD3 https://t.co/qWbqTc5RPT
SydScienceFest,Fri Apr 01 00:08:54 +0000 2016,715692377692737536,671,645,2,2,has_no_media,The recording of Space Jam from last year's #SydScienceFest is now up thanks to @RadioNational! https://t.co/QLnsp8BgA9
SydScienceFest,Thu Mar 31 05:47:37 +0000 2016,715415231229366272,671,645,0,2,has_photo,No plans for tonight? Check out @austmus's talk in search of the world's deepest cave https://t.co/NSQgfyfxjV https://t.co/N9ld0C00uT
SydScienceFest,Thu Mar 24 06:20:01 +0000 2016,712886669079363584,671,645,0,0,has_photo,Mathematical Translations | via @SMBCComics https://t.co/giW0exVLq1
SydScienceFest,Wed Mar 23 21:55:18 +0000 2016,712759651566292993,671,645,2,1,has_no_media,SLIPPERY SURFACES: Discover how Prof. Joanna Aizenberg's nanobiology research is making thing extra slippy | @Sydne… https://t.co/TW9RVUM17C
SydScienceFest,Wed Mar 23 06:20:14 +0000 2016,712524337836855302,671,645,4,1,has_no_media,Don't forget tomorrow night @austmus and @ausgeo present a talk on the Trailblazers of Astronomy | https://t.co/FxQNaq01Uf
SydScienceFest,Tue Mar 22 23:07:29 +0000 2016,712415430388928513,671,645,0,0,has_no_media,James Watson  Nobel Prize winner for his work on DNA  is speaking at @Sydney_Ideas week. Details here: https://t.co/MGVbKeQrc4
SydScienceFest,Tue Mar 22 21:55:07 +0000 2016,712397220553891840,671,645,2,5,has_photo,Mosman Council invites you to help research the Water Dragons of Sydney Harbour! https://t.co/QlrJn5SpLQ https://t.co/iNKMbK7HVc
SydScienceFest,Tue Mar 22 06:20:04 +0000 2016,712161907482992640,671,645,1,6,has_photo,Science Fiction Meets Science Fact: writer @adelaidesean &amp; astronomer Fred Watson @sydneyobs https://t.co/bjTkz6AfRB https://t.co/pUXmMgFCEx
SydScienceFest,Mon Mar 21 21:55:09 +0000 2016,712034840946802688,671,645,1,2,has_photo,Tickets go on sale today to see Cpt. Gene Cernan  last man on the moon  in Sydney in May | https://t.co/KfPP4kINiM https://t.co/9MkfTABbcw
SydScienceFest,Mon Mar 21 06:20:16 +0000 2016,711799570272022528,671,645,0,0,has_photo,What percent of the Sun's heat do we eat in calories? | @xkcdComic's What If column is back! https://t.co/df65H8XQAr https://t.co/YWyE4yGkyH
SydScienceFest,Sun Mar 20 21:54:59 +0000 2016,711672410970431489,671,645,0,1,has_no_media,The Psychology of Food Cravings: a free talk @Sydney_Science about... mmm... I could really go for some chips... https://t.co/71z6abUqmR
SydScienceFest,Sun Mar 20 06:20:10 +0000 2016,711437154984062976,671,645,0,3,has_photo,Oooooh! A scanning electron microscopy image of a micro patterned silk surface  taken by Konstantinos Tsioris https://t.co/Ic5266ewAQ
SydScienceFest,Sat Mar 19 21:55:13 +0000 2016,711310080617144320,671,645,3,2,has_photo,Get to grips with the essentials of Biomaterials in this seminar at @UTS_Science  19 April https://t.co/sijE7R821H https://t.co/xEBC222nCb
SydScienceFest,Sat Mar 19 06:20:06 +0000 2016,711074751612067840,671,645,0,0,has_photo,Economics &amp; Health: Policy Context of the New Frontier of Genomic Medicine | @Sydney_Science https://t.co/2xvng9nJHn https://t.co/jUAoCNG9jo
SydScienceFest,Fri Mar 18 21:55:16 +0000 2016,710947703933501440,671,645,0,0,has_photo,Tonight at the @SeymourSydney  Huang Yi dances with his robot companion Kuka | https://t.co/xRQavx8YPi https://t.co/Apw5HUMYoQ
SydScienceFest,Thu Mar 17 06:20:11 +0000 2016,710349995296362497,671,645,0,1,has_photo,Don't forget Brian Greene is in Sydney tomorrow night! Grab your last minute tickets here | https://t.co/VUDmq8tEcF https://t.co/DTO0XOCkEI
SydScienceFest,Wed Mar 16 21:55:22 +0000 2016,710222956186755073,671,645,0,0,has_photo,Google Science Fair  a global online competition open to 13-18 year olds  closes 18 May! | https://t.co/K7Oj5IPUB0 https://t.co/HNTTY1StnJ
SydScienceFest,Wed Mar 16 06:20:06 +0000 2016,709987588975755264,671,645,1,0,has_photo,Scientist Gang Tattoos | by @tomgauld https://t.co/Jg2hxR6osy
SydScienceFest,Tue Mar 15 21:55:33 +0000 2016,709860614097772544,671,645,2,2,has_photo,The Social and Material life of Bottled Water - a refreshing talk @Sydney_Ideas |https://t.co/X7YfQxIM0X https://t.co/x4qpkBchCm
SydScienceFest,Tue Mar 15 06:20:17 +0000 2016,709625245234241536,671,645,0,0,has_photo,Looking for some fun in the school holidays? Explore the Space Extravaganza at @sydneyobs | https://t.co/RGjseTIPkI https://t.co/M5KXOLgMRd
SydScienceFest,Mon Mar 14 06:20:52 +0000 2016,709263004009779200,671,645,1,2,has_photo,Don't forget! It's an all-science episode of #QandA tonight  with Brian Greene  Tamara Davis  Emma Johnston and more https://t.co/cX5DGs9Uww
SydScienceFest,Sat Mar 12 21:55:08 +0000 2016,708773346457083904,671,645,2,0,has_photo,How To Talk About Climate Change Without Talking About Climate Change | vis @Sydney_Ideas https://t.co/9qYskBj32i https://t.co/yhRBP5EHEg
SydScienceFest,Sat Mar 12 06:20:07 +0000 2016,708538039627333632,671,645,0,0,has_no_media,Saturday Night's Alright (For Fighting) (For The Importance of Scientific Literacy)
SydScienceFest,Fri Mar 11 21:55:17 +0000 2016,708410994574401537,671,645,1,0,has_photo,Next month at Ultimo Library: Free science talks on Bizarre Sex and Swarm Intelligence | https://t.co/55jqWMoD1X https://t.co/u7uwsSJ1V0
SydScienceFest,Thu Mar 10 06:20:08 +0000 2016,707813267192856576,671,645,0,0,has_photo,Tomorrow evening  Carl Wieman examines scientific ways to teach and learn science  https://t.co/NwTeeTWMC7 https://t.co/1kRQThw3Z1
SydScienceFest,Wed Mar 09 21:55:13 +0000 2016,707686203789852674,671,645,2,1,has_photo,Fancy a night of surprises  competition and science? Don't miss FameLab's NSW Semi-Final! https://t.co/EBWh3mXNRV https://t.co/ze9UbLCNQB
SydScienceFest,Wed Mar 09 06:20:15 +0000 2016,707450910994264065,671,645,4,3,has_photo,Don't forget! @njenfield's talk 'The Conversation Machine'  tomorrow night at @Sydney_Uni |https://t.co/V92SoOlipQ https://t.co/wKYJfhCgob
SydScienceFest,Wed Mar 09 00:13:34 +0000 2016,707358631923228672,671,645,5,3,has_photo,Fred Watson AM talks on Trailblazers in Astronomy  March 24 | via @AusGeo and @AustMus https://t.co/FxQNaq01Uf https://t.co/Q7dm5v1aH1
SydScienceFest,Tue Mar 08 07:16:12 +0000 2016,707102601687465984,671,645,1,1,has_photo,Tomorrow afternoon at @UNSWScience: Australia’s contribution to global carbon cycle extremes https://t.co/RUMdvtBQz4 https://t.co/WgARYo3THr
SydScienceFest,Tue Mar 08 00:13:00 +0000 2016,706996099970678784,671,645,6,9,has_no_media,This tweet is for Ada Lovelace  Margaret Hamilton  Grace Hopper and all the other #WomenInSTEM without whom tweeting wouldn't be possible.
SydScienceFest,Mon Mar 07 07:16:09 +0000 2016,706740201083838464,671,645,2,0,has_no_media,The name's Grant. NSW Regional Science Grant. Up to $10 000 available from @Sydney_Science for new initiatives: https://t.co/aaWuzjzVVK
SydScienceFest,Mon Mar 07 00:29:24 +0000 2016,706637838356336640,671,645,12,4,has_photo,Applications close tonight for the 2016 Sydney Science Festival! Submit your event at https://t.co/16XQ1sSuRm https://t.co/TJCopTWp13
SydScienceFest,Sun Mar 06 00:13:10 +0000 2016,706271367449153537,671,645,0,2,has_photo,A free(!) film screening on climate science and the Amazon Rainforest | at Five Dock Library https://t.co/cYJOQgBhfO https://t.co/wB0lcDCHJM
SydScienceFest,Sat Mar 05 07:16:36 +0000 2016,706015540268146688,671,645,0,0,has_photo,Marie and Pierre Curie | by @beatonna https://t.co/8mZ1kbAbyw
SydScienceFest,Sat Mar 05 00:13:04 +0000 2016,705908952370909184,671,645,0,0,has_no_media,Have an idea for an online Citizen Science project? @ABCscience want to hear from you https://t.co/m386EncnZu
SydScienceFest,Fri Mar 04 07:16:01 +0000 2016,705653005157310465,671,645,2,2,has_photo,Next week @UNSWScience  2016 Selby Lecture on future energy options | via @Science_Academy https://t.co/QqiciNDSD1 https://t.co/eZe2OH9bp4
SydScienceFest,Fri Mar 04 00:13:18 +0000 2016,705546624307744768,671,645,0,1,has_photo,The Women in Tech breakfast @kjr_au combines 3 things we love: Equality  Tech &amp; Breakfast | https://t.co/Vsm4wLYH0E https://t.co/HaTLnS0u57
SydScienceFest,Thu Mar 03 07:16:06 +0000 2016,705290639932530688,671,645,0,0,has_video,VIDEO: Stephen Colbert learns about gravitational waves by screaming 'science' at a laser #notmakingthisup https://t.co/3k8BMK8BaY
SydScienceFest,Thu Mar 03 00:13:26 +0000 2016,705184270302711810,671,645,1,1,has_no_media,This month  the free Inspiring Science talk at Ultimo Library looks at Infectious Maths and Mean Plants | https://t.co/U3IrpKJN3E
SydScienceFest,Wed Mar 02 00:13:01 +0000 2016,704821777495621632,671,645,0,2,has_photo,The @ANMMuseum is hosting a Women in Science Symposium next week for high school students | https://t.co/DQgTvmV9td https://t.co/c2fg3ykDPx
SydScienceFest,Tue Mar 01 07:16:01 +0000 2016,704565841472462848,671,645,2,3,has_photo,Don't get relativity  even relatively? This course @sydneyobs gives you the full picture | https://t.co/5L1WhANZ4Q https://t.co/Z0s2tfZixW
SydScienceFest,Tue Mar 01 00:13:03 +0000 2016,704459397737504768,671,645,14,8,has_photo,ABC's Robyn Williams celebrates the 40 years of The Science Show next week with a free event https://t.co/hFRViFN4zU https://t.co/HYv8lZZvle
SydScienceFest,Mon Feb 29 07:16:09 +0000 2016,704203487714910208,671,645,0,0,has_photo,Tomorrow night  catch free pub-based neuroscience fun in Darlinghurst with @MindzBrainplay | https://t.co/YeZn0uZh8Q https://t.co/6X6lrC3yBL
SydScienceFest,Mon Feb 29 01:57:08 +0000 2016,704123204457992193,671,645,4,4,has_photo,One week left to be part of the 2016 Sydney Science Festival! Applications close 7 March at https://t.co/MMj8D7yyTh https://t.co/dakNObtOvL
SydScienceFest,Mon Feb 29 00:13:29 +0000 2016,704097117913161730,671,645,1,1,has_photo,The @Space_Station is over Sydney tonight from 8:33 PM to 8:39 PM!  Appears: 10° above NW  Disappears: 11° above SE https://t.co/KrDlMdDmHa
SydScienceFest,Thu Feb 25 23:02:07 +0000 2016,702991997976449024,671,645,1,0,has_photo,A tilt-shit photo of the Space Shuttle Endeavor  by @NASA https://t.co/92eiJDR9mx
SydScienceFest,Thu Feb 25 07:16:00 +0000 2016,702753899921416192,671,645,0,2,has_photo,VIDEO: Tardigrades wake up from being frozen for 30 years  blearily ask for a strong latte | https://t.co/Q63PRUUs6w https://t.co/xqA1JutoEt
SydScienceFest,Thu Feb 25 00:13:02 +0000 2016,702647455805022208,671,645,7,6,has_photo,Science Teachers! Sign up for @CSIRO_ATNF's Astronomy course at the Parkes Observatory | https://t.co/vIkNUzWxUn https://t.co/E6Y61q1glE
SydScienceFest,Wed Feb 24 07:16:22 +0000 2016,702391600962478080,671,645,0,1,has_photo,Euahlayi Astronomy parallels with Einstein's space-time theory |  https://t.co/SEDxP4mbI9 https://t.co/YJwnY9YZhj
SydScienceFest,Wed Feb 24 00:13:01 +0000 2016,702285064944676865,671,645,1,1,has_photo,Bizarre Sex and Swarm Intelligence: Ultimo Library's Inspiring Science talks |@cityofsydney https://t.co/55jqWMoD1X https://t.co/vLjNcLlPIn
SydScienceFest,Tue Feb 23 07:16:04 +0000 2016,702029137255464960,671,645,1,1,has_photo,Tomorrow! @lisaharveysmith and Tamara Davis give a light talk on Dark Matter | @newscientist https://t.co/hvdyG5eDb5 https://t.co/nxfCCNhTVo
SydScienceFest,Tue Feb 23 00:13:08 +0000 2016,701922705831043074,671,645,3,3,has_photo,Don't forget @DoctorKarl's FREE talk @Sydney_Science on April 6. Prebooking is a good idea | https://t.co/fNa5xgQS30 https://t.co/gkHc1xN4vt
SydScienceFest,Mon Feb 22 07:16:04 +0000 2016,701666751617048576,671,645,2,2,has_animated_gif,This 3D printed sundial also shows the digital time. WHAT. https://t.co/XxSzELY54R
SydScienceFest,Mon Feb 22 00:13:27 +0000 2016,701560398298947586,671,645,6,4,has_video,We had so much fun at last year's Science Festival! Two weeks left to apply for this year: https://t.co/MMj8D7QahR https://t.co/T9aNg1XLV7
SydScienceFest,Sun Feb 21 07:16:04 +0000 2016,701304362904190976,671,645,0,0,has_photo,VIDEO: Alexei Sayle wrote possibly the best George Formby parody song about relativity | https://t.co/ZBj77MJUnV https://t.co/FtdYpai5A6
SydScienceFest,Sun Feb 21 00:13:05 +0000 2016,701197915302326272,671,645,4,4,has_photo,Brian Greene is coming to Sydney to unravel some mysteries around string theory |@thinkincAU https://t.co/WjLsL1gX9f https://t.co/tqcssvGnuz
SydScienceFest,Sat Feb 20 07:16:02 +0000 2016,700941967480455168,671,645,0,1,has_photo,via @xkcdComic https://t.co/YBECVcwi4y
SydScienceFest,Sat Feb 20 00:13:05 +0000 2016,700835528963444736,671,645,5,2,has_photo,Don't forget @ABCSplash's Science Movie challenge  for great science explanations by kids! | https://t.co/qEPHgpaENm https://t.co/7HxLOLned1
SydScienceFest,Fri Feb 19 07:16:00 +0000 2016,700579572987908096,671,645,2,2,has_no_media,Are you a Tech/Engineering/Maths person? Want to volunteer for @pintofscienceAU? Get in touch with them now at contact@pintofscience.com.au
SydScienceFest,Fri Feb 19 00:13:09 +0000 2016,700473157115846656,671,645,0,0,has_photo,Cool! The Rob|Arch conference on Robotics &amp; Fabrication in Art and Design is next month! | https://t.co/MboUvIemds https://t.co/keFaXoNOfv
SydScienceFest,Thu Feb 18 07:16:18 +0000 2016,700217256878436352,671,645,1,1,has_photo,VIDEO: Brian Cox works through the physics of lightsabers | https://t.co/bOqO4QESYm https://t.co/U3KpPHxV9u
SydScienceFest,Thu Feb 18 00:13:14 +0000 2016,700110791366877185,671,645,1,2,has_photo,A Scientific Approach to teaching Science: a recursive talk by Carl Wieman @Sydney_Science | https://t.co/NwTeeTWMC7 https://t.co/ezx7XokIWR
SydScienceFest,Wed Feb 17 07:16:08 +0000 2016,699854827531202560,671,645,5,2,has_photo,Don't forget tomorrow night's astrotalk at @sydneyobs: Unicorns  Gargoyles and Black Holes | https://t.co/ekef78eeLq https://t.co/ViwDq341pq
SydScienceFest,Wed Feb 17 00:13:19 +0000 2016,699748424527249408,671,645,0,0,has_photo,Q: Do your kids love gaming + physics? A: Yes. Check out @EdXOnline's Game Physics course | https://t.co/PyEh3jNYSW https://t.co/7MPWkShIqT
SydScienceFest,Tue Feb 16 07:16:20 +0000 2016,699492489829486592,671,645,0,1,has_photo,Makers! Marrickville has a huge new Maker Space open to the public | via @concreteplay https://t.co/e7DFWJotTd https://t.co/idqks8mYBT
SydScienceFest,Tue Feb 16 00:13:08 +0000 2016,699385990113292288,671,645,2,2,has_photo,The Conversation Machine: Sydney Uni's @njenfield gives a talk on our ability to talk |https://t.co/V92SoOlipQ https://t.co/maSIFXrIy4
SydScienceFest,Mon Feb 15 07:16:01 +0000 2016,699130022423097344,671,645,1,2,has_photo,Adorable:  Darwin's original manuscripts were used by his children for doodling | via @AMNH https://t.co/fOv80yWoy4 https://t.co/nW0ZZoUdeA
SydScienceFest,Mon Feb 15 00:54:26 +0000 2016,699033996022317056,671,645,9,1,has_photo,Science? Science. SCIENCE? SCIENCE! Submissions for Sydney Science Festival close 7 March. https://t.co/UbbFxITihj https://t.co/wYwZp9dvmF
SydScienceFest,Sun Feb 14 07:16:01 +0000 2016,698767637422215168,671,645,1,4,has_photo,A map of the world's scientific collaborations | https://t.co/ZLFqMdFyQG https://t.co/oOhC8T0HOo
SydScienceFest,Sun Feb 14 00:13:04 +0000 2016,698661196422115328,671,645,0,2,has_photo,You've got just less a month left to sign up for the 2016 World Science Festival. Get on it! https://t.co/lIVYOItpW6 https://t.co/StNnlgJgA5
SydScienceFest,Sat Feb 13 07:16:06 +0000 2016,698405269152362496,671,645,4,2,has_photo,*groan* https://t.co/wchlqWcWLF
SydScienceFest,Sat Feb 13 00:13:20 +0000 2016,698298875422121989,671,645,0,1,has_photo,Don't miss @UNSWScience's 2016 Selby Lecture by Federico Rosei  on the future of energy! | https://t.co/QqiciNDSD1 https://t.co/HiCNDMVs07
SydScienceFest,Fri Feb 12 07:16:04 +0000 2016,698042871539200000,671,645,2,2,has_no_media,Just a reminder that Aus scientist Barry Marshall drank a beaker of Helicobacter Pylori to prove bacteria cause stomach ulcers. #forscience?
SydScienceFest,Fri Feb 12 00:13:09 +0000 2016,697936442325127168,671,645,1,0,has_photo,Next month  James Cleverly discusses Australia's role in carbon cycle extremes @UTS_Science https://t.co/RUMdvtBQz4 https://t.co/coWXD4gI7U
SydScienceFest,Thu Feb 11 09:39:28 +0000 2016,697716572924678144,671,645,0,2,has_no_media,There's an announcement from #LIGO tonight about... something. Anyone want to place bets on it being the discovery of gravitational waves?
SydScienceFest,Thu Feb 11 07:16:00 +0000 2016,697680469228441600,671,645,0,0,has_photo,For Int'l Women's Day  Kogarah Library is hosting a free talk on Women in Science! Yeah! | https://t.co/wKhQUbxLmU https://t.co/P1x6GiWZnj
SydScienceFest,Thu Feb 11 00:13:08 +0000 2016,697574051083116550,671,645,5,5,has_photo,Quantum Mechanics makes lots of tech possible - find out more at @Sydney_Science  March 2| https://t.co/Xs6XAAWmxt https://t.co/OuTWD7JZZJ
SydScienceFest,Wed Feb 10 07:16:06 +0000 2016,697318103487750144,671,645,0,0,has_photo,Australian scientists find nearly 1000 new galaxies hidden behind the Milky Way | via @smh https://t.co/caPqVlWe8q https://t.co/ZhnTOBNOZ6
SydScienceFest,Wed Feb 10 00:13:20 +0000 2016,697211711523262464,671,645,0,0,has_photo,Discover the ideas that underpin our understanding of astronomy in this fun 8-week course | https://t.co/LWPdpGot9W https://t.co/3DM55ASkyG
SydScienceFest,Tue Feb 09 07:16:01 +0000 2016,696955695363710976,671,645,4,6,has_photo,via @fosslien https://t.co/7qK7aaZ0Pa
SydScienceFest,Tue Feb 09 00:13:11 +0000 2016,696849285678309376,671,645,2,2,has_photo,Most of our universe is missing! A talk on dark matter by @lisaharveysmith &amp; Tamara Davis | https://t.co/hvdyG5eDb5 https://t.co/WLhj3axH9a
SydScienceFest,Mon Feb 08 00:13:24 +0000 2016,696486955362729984,671,645,5,3,has_photo,If you've got an idea for an awesome science event  register now for our 2016 festival! | https://t.co/MMj8D7QahR https://t.co/ujUoEicMjO
SydScienceFest,Sun Feb 07 00:13:08 +0000 2016,696124497699725313,671,645,0,0,has_photo,Can light escape black holes? Join Aina Musaeva at @sydneyobs  February 18  to find out | https://t.co/ekef78eeLq https://t.co/TqhBJXOC1k
SydScienceFest,Sat Feb 06 07:16:11 +0000 2016,695868573743476736,671,645,7,7,has_photo,#inspirational | via @twisteddoodles https://t.co/7LySiVCZer
SydScienceFest,Sat Feb 06 00:13:01 +0000 2016,695762080138448896,671,645,2,0,has_photo,Famelab is basically X-Factor for science communicators. Registrations close Feb 19! https://t.co/0DFBIJzLR3 https://t.co/iP3RhVkycy
SydScienceFest,Fri Feb 05 07:16:04 +0000 2016,695506158560403456,671,645,3,2,has_photo,Biographies of famous scientists rewritten as if they were about women | via @IFLScience https://t.co/64LG8l1M0F https://t.co/h6XdTw9PmR
SydScienceFest,Fri Feb 05 00:13:22 +0000 2016,695399780378234880,671,645,2,4,has_photo,Want to hear about Australia's STEM industry? Head along to this talk at UTS  Feb 17 | https://t.co/PKpN8pc6MK https://t.co/FyIXSCnSy8
SydScienceFest,Thu Feb 04 07:16:03 +0000 2016,695143765917458432,671,645,0,1,has_no_media,Just a quick reminder that looking at photos of galaxies on Google Images is a great way to spend three hours of your life.
SydScienceFest,Thu Feb 04 00:13:09 +0000 2016,695037341287780352,671,645,0,2,has_photo,Don't miss John Barrow's talk on the structure of the universe next week @UNSWScience | https://t.co/WoxkQ79NaW https://t.co/aOyWcx03db
SydScienceFest,Wed Feb 03 07:16:14 +0000 2016,694781423857852416,671,645,0,3,has_photo,ICYMI  Neil Degrasse Tyson's engaged in a Twitter rap feud about whether the Earth is flat | https://t.co/49eV2YQCZV https://t.co/pFEI7SOfjR
SydScienceFest,Wed Feb 03 00:13:07 +0000 2016,694674941485129730,671,645,4,0,has_photo,Using Science to Combat Crime - a free talk tomorrow night at @UTS_Science | https://t.co/H6yV4fqCyl https://t.co/9eHgt6mO90
SydScienceFest,Tue Feb 02 07:16:07 +0000 2016,694419008062427137,671,645,1,0,has_photo,For the first time  lab-bred coral has been successfully introduced into the wild | https://t.co/82vFcExAaz https://t.co/mkWHYEhZSZ
