The role architecture played in building -- and destroying -- Syria: https://t.co/WexJgDwNeX @marwa_alsabouni,LER,has_no_media
How architecture can bring Syria back together: https://t.co/tVJNffFYCs @marwa_alsabouni,LER,has_no_media
Join us on Facebook for a live conversation with @romanmars of @99piorg about podcasts and storytelling! https://t.co/Jsd3sxWotX #TEDSummit,LER,has_no_media
Join us on Facebook for a live chat with @csoghoian and @will_potter on how to protect your data: https://t.co/eEWX01FLWJ #TEDSummit,LER,has_no_media
Join us on Facebook for a live chat with @nassefi &amp; @melissarfleming on the refugee crisis: https://t.co/5LPXs8m4xX #TEDSummit #WithRefugees,LER,has_no_media
Join us now on Facebook for a live Q&amp;A with @DrHelenFisher on how modern technology is changing love: https://t.co/FEfNRwgrXP #TEDSummit,LER,has_no_media
Join us now on Facebook for a live Q&amp;A with @EstherPerel on the future of romantic relationships! https://t.co/R2yhiBpaej #TEDSummit,LER,has_no_media
Join us now on Facebook for a live Q&amp;A with @elipariser on social media's impact on the US elections! https://t.co/ypxN0kWH46 #TEDSummit,LER,has_no_media
“It’s going to be a very long time before we figure out how to give pigs wings.” @FeyScientist on CRISPR gene editing progress #TEDSummit,LER,has_no_media
Join us now on Facebook for a live Q&amp;A with drug policy reformer @ethannadelmann: https://t.co/1v8zsZ0NVx #TEDSummit,LER,has_no_media
Join us on Facebook for a live Q&amp;A with @CelesteHeadlee on how to have better conversations: https://t.co/1OF0ixNIUW #TEDSummit,LER,has_no_media
Join us on Facebook for a live conversation with TED speaker coach Gina Barnett: https://t.co/NNCsAInouO @playthepartbook #TEDSummit,LER,has_no_media
Join @TEDchris  TED's head curator  in a Twitter chat about public speaking! #BizChat https://t.co/Y846WeT3yH,LER,has_no_media
Join us on Facebook at 12:30 PM EST for a conversation with @TEDRadioHour host @guyraz about wisdom and making coffee!,LER,has_no_media
"Hidden mathematical truths permeate our whole physical world." https://t.co/WJpWigrFeB,HER,has_no_media
6 TED Talks celebrate that #LoveIsLove: https://t.co/LPvVksNpE2 https://t.co/LCyEgqBYL3,HER,has_photo
A sci-fi vision of love from a 318-year-old hologram: https://t.co/3VRlc6ogEL @monicabyrne13 https://t.co/dnjvITl2zB,LER,has_photo
An ode to rebel designers: https://t.co/13pTW1Q2hI @alicerawsthorn,LER,has_no_media
The strange new challenge of burying our dead: https://t.co/KHAEFTk4Ut @alisonkilling,LER,has_no_media
A funny  strange look at how we bury our dead: https://t.co/YgZB1O7N6n,LER,has_no_media
How to spot a fad diet: https://t.co/pmWvYdj9xD via @TED_ED,LER,has_no_media
16 objects you might find in a pawn shop in 2050: https://t.co/u8DwqJdIi5 https://t.co/sYbEbii8RQ,LER,has_photo
How Afghan troop levels have changed under @BarackObama. https://t.co/zu935QKJ08 https://t.co/ebSA3N65qo,LER,has_photo
Donald Trump's tweets have played a major role in his campaign  but also a source of constant fodder for critics.  https://t.co/6aIPa2LxZY,LER,has_no_media
U.S. Imposes New Human Rights Sanctions On North Korea https://t.co/DnQ1hSKSbV,LER,has_no_media
US Imposes New Human Rights Sanctions On North Korea https://t.co/ytwPpsNTSv,LER,has_no_media
In Afghanistan  the army  while improving  still needs a lot of help from the Americans. https://t.co/KZdL9zf7fJ https://t.co/K6VTBNuMmP,LER,has_photo
For heptathlete Sharon Day-Monroe in #RioOlympics: 7 events  one goal. https://t.co/bO9sTXsQps https://t.co/F5EKMLbxPa,LER,has_photo
Obama Slows Afghan Withdrawal Again  Keeping 8 400 Troops Through His Term https://t.co/bO07i6Eb7b,LER,has_no_media
Top Stories: Baton Rouge Police Shooting; Pistorius Gets New Jail Term https://t.co/1j6jnkJnZ8,LER,has_no_media
A challenge for the Afghan army:  Many Afghans are illiterate--and not just the rank &amp; file. https://t.co/KZdL9zf7fJ https://t.co/b24fYntCYH,LER,has_photo
University of Tennessee Settles Sexual Assault Lawsuit https://t.co/o1RyopZCNL,LER,has_no_media
Borrowers Rejoice: A Treasury Benchmark Rate Fell To Record Low https://t.co/DQ7bJt4rO1,LER,has_no_media
French Lawmakers Urge Changes To National Counterterrorism Efforts https://t.co/mlENs39oGV,LER,has_no_media
Despite beefed-up outreach plans  there's a lot of potential health insurance enrollment hurdles for young people. https://t.co/JCZkhPG94Y,LER,has_no_media
Philadelphia-Area Transit Agency Pulls One-Third Of Railroad Cars From Service https://t.co/4oj3EmMHaS,LER,has_no_media
Twinkies Maker Hostess Plans A $2.3 Billion Stock Offering https://t.co/FA9BVkwemf,LER,has_no_media
Top Stories: Next Baltimore Police Officer's Trial; PBS's Fireworks Show https://t.co/hafCnLv3LI,LER,has_no_media
Should PBS have shown old fireworks in its July Fourth show? https://t.co/EXuGdHwGrl,LER,has_no_media
Should PBS Have Shown Old Fireworks Footage In Its July 4th Show? https://t.co/QuGb417pbs,LER,has_no_media
In China  Former Presidential Aide Gets Life In Prison Over Bribes And Corruption https://t.co/kRbSX8tNg2,LER,has_no_media
A few years ago we showed you some recipes to celebrate -- "the AMERICAN" way.  https://t.co/Zhd9d52ma1 #FourthOfJuly,LER,has_no_media
Central Park Tourist Injured When Explosive Material Goes Off https://t.co/milqVEGqQ2,LER,has_no_media
Hey  [Insert Name Here]  Check Out These Campaign Fundraising Emails. https://t.co/aNa5VcbXoK,LER,has_no_media
What do "The BFG" and "E.T." have in common? More than just an acronym. https://t.co/A5h9SyD4AD,LER,has_no_media
Courtesy of NPR's own  here are some reads we think you should check out this long weekend. https://t.co/EbejtQS4Wa,LER,has_no_media
Critic @AndrewLapin says "The Purge: Election Day" mashes cultural symbols in a "bubbling bloody smoothie of death." https://t.co/PWVpTVWJKj,LER,has_no_media
#NPRreads: Finding A Point Of View https://t.co/szC1kAySGB,LER,has_no_media
Investigators: Cockpit Voice Recorder Memory Intact From EgyptAir Crash https://t.co/O6AuPNKxHp,LER,has_no_media
Here's one of your deep-dive stories while you wake up/drink coffee this AM. @NPRrelving on #SCOTUS's term. https://t.co/IH0OX2aT7J,LER,has_no_media
As if the 2016 presidential cycle wasn’t unpredictable enough … here comes the fan fiction. https://t.co/IosQwHdI1J,LER,has_no_media
On A Tight Travel Budget? You'll Appreciate This Year's July 4th Bargains https://t.co/NIzZgDkwqT,LER,has_no_media
Gay Talese Disavows His Disavowal Of His New Book https://t.co/Q9QsT6yvC6,LER,has_no_media
As Obama's administration draws to a close  observers - &amp; @POTUS himself - are taking stock of his legacy on race. https://t.co/0rzgh47tX5,LER,has_no_media
Top Stories: Lynch On Clinton Email Case; Mississippi Same Sex Marriage https://t.co/UNbHEyX12k,LER,has_no_media
Lynch Will Accept Recommendations Of Lawyers  Agents  On Clinton Email Probe https://t.co/siS8JF1LiT,LER,has_no_media
VIDEO: Airstrikes Hit ISIS Convoy Fleeing Fallujah https://t.co/DKQbxHxf73,LER,has_no_media
Decades of abuse against military recruits comes to light in Australia. https://t.co/wdaqaa1Y0s https://t.co/cME51BsPBa,LER,has_photo
EgyptAir Flight Data Indicates Smoke Present In Cabin Of Doomed Plane https://t.co/fvDDZ5Pb8D,LER,has_no_media
From sports to food to even pet travel  post-#Brexit could change a lot in the U.K. https://t.co/ZILFAQcVip https://t.co/v7lJowst8O,LER,has_photo
Top Stories: Johnson Won't Seek UK Leadership; Afghanistan Attack https://t.co/YDxLQaaazc,LER,has_no_media
Taliban-Claimed Attack On Afghan Police Trainees Kills Dozens  Reports Say https://t.co/1g2W5HRK7P,LER,has_no_media
Tough Problem: Airport Public Areas Designed For Commerce  Not Security https://t.co/iyWqPID4CI,LER,has_no_media
The World's Ugliest Dog And The Case Of The Libelous Oozing Sore https://t.co/QxV8ma1iOo,LER,has_no_media
Wardrobe Malfunction: 'Power Pleat' Causes Problems At Wimbledon https://t.co/SHJ6ROWcZU,LER,has_no_media
Colombia's president says making peace with FARC rebels “a good investment.” https://t.co/B13JNaN9md https://t.co/KGHq3VsNsa,LER,has_photo
Top Stories: Latest On Istanbul Attack; Doctors And Industry Payments https://t.co/bsgMRtMhH5,LER,has_no_media
West Virginians Turn To Federal Government For Help After Devastating Floods https://t.co/nwXDhT6fFx,LER,has_no_media
From @NewsCPR in Colorado. More on the #Benghazi report here: https://t.co/EGSaLsuBuE https://t.co/eovkVPsgCu,LER,has_no_media
WATCH: Brexiteer Nigel Farage To EU: 'You're Not Laughing Now  Are You?' https://t.co/KwYmUW9LXC,LER,has_no_media
Newly Released Call Logs Reveal Chaos Inside Of Pulse Nightclub https://t.co/jQR34BXNOY,LER,has_no_media
Video: @POTUS On #Brexit  Donald Trump  and the politics of middle-class revolt. https://t.co/q6dapiKAI2,LER,has_video
Will knowing calorie count affect whether you add the hamburger or hummus wrap to your cart? https://t.co/3CAqwTFNHd https://t.co/z4ryu64hZR,LER,has_photo
Top Stories: Brexit Aftermath; Award-Winning Coach Pat Summitt Dies https://t.co/l3Ohau8TcA,LER,has_no_media
How old is your body  really? A science video from @NPRskunkbear and @nprscience. https://t.co/et0oUiobuz,LER,has_video
Ancient Shipwreck Off Greek Island Yields A Different Sort Of Treasure https://t.co/XZlWt86XgD,LER,has_no_media
No Motor(ized) Bikes: Tour De France Unveils New Plan To Catch Cheats https://t.co/JVvyMk2dTR,LER,has_no_media
In a war of poetic words  who will come out on top: Human or machine? https://t.co/KDEZQZLHTv https://t.co/SqEXcAMw3m,LER,has_photo
Supreme Court Throws Out Former Virginia Governor Bob McDonnell's Conviction https://t.co/SdAgcwkKCP,LER,has_no_media
#SCOTUS also overturned the conviction of former Va. Gov. Bob McDonnell. We reported on the possibility in April: https://t.co/RM25VRhTRI,LER,has_no_media
Supreme Court Strikes Down Abortion Restrictions In Texas https://t.co/6aCuDdpyWt,HER,has_no_media
#BREAKING: Supreme Court strikes down sweeping Texas abortion restrictions with 5-3 vote.,HER,has_no_media
Here's some more background on the case &gt; https://t.co/m2fqzVtKPx https://t.co/WgvQyRq0AR,LER,has_no_media
The gov decides which threats are realistic  then determines what can be done to prepare. https://t.co/LS84xIAfOs https://t.co/IQA5mgogkP,LER,has_photo
"Nobody wants to give you money if you're not going to pay it back."  https://t.co/lFdwwUPBs1,LER,has_no_media
"Once they've gone through their 20 hours of training  they're fully qualified police officers."  https://t.co/qcqdnt087H,LER,has_no_media
After 'Brexit' Vote  Labour Leader Faces Open Revolt Inside His Party https://t.co/xa25DHcHwJ,LER,has_no_media
And if you'd like to watch the first official ship passage in the expansion  here you go. https://t.co/IJrzKzJs42 https://t.co/3HIEqP9qU7,LER,has_video
We visited Jersey City  NJ  and Bucks Co.  Pa.  to find out what voters there are experiencing. https://t.co/NNwoe5Matc,LER,has_no_media
Safe to say our film buff @Bob_Mondello had a gas with this one. https://t.co/8prvoxRVxS,LER,has_no_media
The Man Who Argued Health Care For Obama Looks Back As He Steps Down https://t.co/LwNg34PH0W by @NinaTotenberg,LER,has_no_media
NPR's @ckahn spoke w/ U.S. Ambassador to Panama John Feely ahead of the expansion of the Panama Canal. https://t.co/sQbmacPWks,LER,has_no_media
#NPRreads: Drink In These 3 Stories This Weekend https://t.co/tPD7VwUlzx,LER,has_no_media
California Wildfire Claims 2 Lives https://t.co/3Nuh6UyhOC,LER,has_no_media
Brexit Created Many Losers  But Some Winners Too. Which Are You? https://t.co/HH8t5C7l8J,LER,has_no_media
Minnesota's largest health insurer to drop individual plans. https://t.co/U8Qn0gJeH8 @MPRnews https://t.co/0Hqd0hg6CN,LER,has_photo
Read more about the U.K. vote to leave the EU here &gt; https://t.co/goIJn0WpTY https://t.co/0ieuW7e9IP,LER,has_no_media
Out Of Ashes  An Unwavering Resolve: 'That's The Legacy. We Never Ran Away' https://t.co/1ag2UXI53s,LER,has_no_media
VW And Regulators Reportedly Near Emissions Scandal Deal https://t.co/kuntMUlkqj,LER,has_no_media
Here's a look at Libertarian Party veep candidate William Weld  from the state he led for six and a half years. https://t.co/YHfqySlSOX,LER,has_no_media
About 2.2 million Brit expats now live abroad in Europe. And many are eyeing today's Brexit vote with unease. https://t.co/WT1lwbOPpt,LER,has_no_media
Marines say they got a name wrong in an iconic photo — but affirm its endurance as a symbol. https://t.co/vx49z7Zbvc https://t.co/QEUjiHPpwM,LER,has_photo
House Speaker Ryan calls #SCOTUS tie on immigration “a win for the Constitution.” President Obama speaking now.,LER,has_no_media
It's Decision Time In The U.K.: Voters To Settle 'Brexit' Question https://t.co/Li5i4ryB86,LER,has_no_media
Here's a primer on the "Brexit" vote: https://t.co/7ppPzG0YMf https://t.co/V4KIZzKy2p,LER,has_no_media
New York City Boxes In Street Performers https://t.co/nD5kb5Pd5T,LER,has_no_media
Video Of Chinese Bank Employees Being Spanked Prompts Suspensions https://t.co/AlxbBOBYpe,LER,has_no_media
Wildfires And High Temperatures Scorch The Western U.S. https://t.co/mXxDGBcfWd,LER,has_no_media
Boeing Says It Has Agreed To Sell Passenger Jets To Iranian Airline https://t.co/y3qUOIsxJ0,LER,has_no_media
