Mon Jul 20 19:07:01 2015,139542
Tue Jul 21 00:49:01 2015,139586
Wed Jul 22 20:00:02 2015,139840
Thu Jul 23 20:00:01 2015,139973
Fri Jul 24 20:00:02 2015,140100
Sat Jul 25 20:00:02 2015,140222
Sun Jul 26 20:00:04 2015,140332
Mon Jul 27 20:00:02 2015,140459
Tue Jul 28 20:00:01 2015,140576
Wed Jul 29 20:00:01 2015,140733
Thu Jul 30 20:00:01 2015,140869
Fri Jul 31 23:00:02 2015,140992
Sat Aug  1 23:00:02 2015,141055
Sun Aug  2 23:00:02 2015,141177
Mon Aug  3 23:00:01 2015,141296
Tue Aug  4 23:12:45 2015,141421
Wed Aug  5 23:00:02 2015,141545
Thu Aug  6 23:00:01 2015,141673
Fri Aug  7 23:00:01 2015,141760
Sat Aug  8 23:00:02 2015,141842
Sun Aug  9 23:00:02 2015,141937
Mon Aug 10 23:00:01 2015,142035
Tue Aug 11 23:00:01 2015,142147
Wed Aug 12 23:00:01 2015,142278
Thu Aug 13 23:00:01 2015,142388
Fri Aug 14 23:00:02 2015,142498
Sat Aug 15 23:00:01 2015,142616
Sun Aug 16 23:00:01 2015,142707
Mon Aug 17 23:00:02 2015,142832
Tue Aug 18 23:00:01 2015,142939
Wed Aug 19 23:00:01 2015,143073
Thu Aug 20 23:00:01 2015,143180
Fri Aug 21 23:00:01 2015,143289
Sat Aug 22 23:00:01 2015,143378
Sun Aug 23 23:00:01 2015,143493
Mon Aug 24 23:00:01 2015,143610
Tue Aug 25 23:00:02 2015,143748
Thu Aug 27 23:00:02 2015,143937
Fri Aug 28 23:00:02 2015,144025
Sat Aug 29 23:00:06 2015,144132
Sun Aug 30 23:00:01 2015,144226
Mon Aug 31 23:00:01 2015,144337
Tue Sep  1 23:00:02 2015,144436
Wed Sep  2 23:00:01 2015,144564
Thu Sep  3 23:00:02 2015,144649
Fri Sep  4 23:00:01 2015,144764
Sat Sep  5 23:00:01 2015,144854
Sun Sep  6 23:00:01 2015,144980
Mon Sep  7 23:00:01 2015,145089
Tue Sep  8 23:00:02 2015,145213
Wed Sep  9 23:00:01 2015,145368
Thu Sep 10 23:00:01 2015,145484
Fri Sep 11 23:00:02 2015,145581
Sat Sep 12 23:00:01 2015,145666
Sun Sep 13 23:00:02 2015,145750
Mon Sep 14 23:00:01 2015,145881
Tue Sep 15 23:00:01 2015,146010
Wed Sep 16 23:00:01 2015,146131
Thu Sep 17 23:00:01 2015,146252
Fri Sep 18 23:00:01 2015,146368
Sat Sep 19 23:00:00 2015,146495
Mon Sep 21 23:00:01 2015,146763
Tue Sep 22 23:00:01 2015,146906
Fri Sep 25 23:00:01 2015,147387
Sat Sep 26 23:00:01 2015,147515
Wed Sep 30 23:00:01 2015,148251
Thu Oct  1 23:00:02 2015,148395
