Sydney Observatory flagstaff in this morning's fog. http://t.co/0AWiXLehta,HER,has_photo
Observations blog: Daily cosmobite: around the galaxy - The Earth goes around the Sun once a year. The Sun itself ... http://t.co/nL6CnNzIU5,LER,has_no_media
@redtwitdown Would a combination make a smelly sulphur rich piece of wearable art science? Maybe we could get a grant for that!,LER,has_no_media
Is this a (a) a designer metal brooch  (b) colourful camembert cheese or (c) Io  a Moon of Jupiter in true colour? http://t.co/dBkyaEKi9U,HER,has_no_media
The red planet Mars is visible tonight in Virgo. Stargazing with my iPad via @StarWalk app http://t.co/wPsP8FVp0g http://t.co/9KLurGsM0d,HER,has_photo
Seeing the 1892 Howard Grubb Astrographic Telescope reassembled after 38 years bought a watery drop to my lens. http://t.co/n0Ik3kqKSi,HER,has_photo
Observations blog: End of daylight saving means end of dark mornings http://t.co/97yUM8MV8o,HER,has_no_media
Observations blog: Daily cosmobite: ethanol on the Moon - Scientists have suspected that there is water ice in p... http://t.co/5pWwPXt0bw,HER,has_no_media
Presenting DORIS (Doppler Orbitography and Radiopositioning Integrated by Satellite)  she measures glacial flow http://t.co/95q5r7qDhA,HER,has_no_media
Descriptive and handy astronomical definitions at our fingertips!  http://t.co/6uo8KyqWDD,LER,has_no_media
Observations blog: Daily cosmobite: Achernar - If we extend a line through the main axis of the Southern Cross  Ac... http://t.co/sFRlEd9stT,LER,has_no_media
Winner of the Senior section Margaret Bradshaw with Mike from BINTEL  Beth : City Library. Thanks SOLIS ! @solis_syd http://t.co/NG0OVh6Z7P,LER,has_photo
Nocturnally Yours - a poem for Earth Hour and a beautiful preparation for the upcoming Lunar Eclipse on 15 April. http://t.co/KL6eygnaBm,HER,has_photo
#earthhour looking forward to the talk and telescope viewing tonight @solis_syd http://t.co/6LrKypuvHG,LER,has_photo
Getting ready for our Earth Hour event by putting the telescope prizes from BINTEL #earthhour @wwf http://t.co/8wCO299TRE,LER,has_photo
Hoping the clouds clear for #EarthHour tonight so we can see the wonders of the night sky from Sydney Observatory.,HER,has_no_media
Observations blog: Daily cosmobite: Mercury first view anniversary http://t.co/jz3jxJpYID,HER,has_no_media
Observations blog: April 2014 night sky guide podcast  transcript and sky chart http://t.co/pmRZaqyYaC,HER,has_no_media
Vikings' sunstones a navigation light › News in Science (ABC Science) http://t.co/Zsp8e8pbo0,HER,has_no_media
Observations blog: Daily cosmobite: Canopus - This is the brightest star in the constellation of Carina the Keel a... http://t.co/yT4NYJVVNL,LER,has_no_media
@jamesposkett @WellcomeLibrary Fantastic! New research will likely come out of old manuscripts.,LER,has_no_media
Observations blog: Daily cosmobite: Venus and the Moon - The bright planet Venus is high in the eastern sky in the... http://t.co/quqnDzC3gK,LER,has_no_media
Observations blog: A tale of two equatorial sundials - Timber equatorial sundial by Renold M Sequeira and donated ... http://t.co/twXAUz03LW,LER,has_no_media
Observations blog: Daily cosmobite: Regulus - This is the brightest star in the constellation of Leo the Lion. Ton... http://t.co/5CqSqsI4hk,LER,has_no_media
@WomensColl looking forward to speaking about women in astronomy in Australia.,HER,has_no_media
@mars_stu @NASAJPL Charles Bolden in the Powerhouse Museum Mars yard with Melanie Morris @phthinkspace http://t.co/zq2iMepTMk,HER,has_photo
