
HER,differ_yes see_yes many_sixltr,9.96693200829e-06
LER,assent_yes has_video has_url,9.96693200829e-06
HER,is_authentic_yes affiliation_yes risk_yes,9.95276386538e-06
HER,is_clout_yes is_authentic_yes cause_yes,9.93360510395e-05
LER,is_analytic_yes posemo_yes netspeak_yes,9.92762792418e-05
LER,feel_yes netspeak_yes many_sixltr,9.92161279673e-05
LER,insight_yes differ_yes see_yes,9.91060312539e-05
LER,is_clout_no posemo_yes power_yes,9.90728400585e-05
HER,low_wps has_qmark has_photo,9.875121863e-05
HER,reward_yes high_wps has_exclam,9.87030227436e-05
HER,anx_yes anger_yes insight_yes,9.86967053963e-05
HER,anx_yes sad_yes see_yes,9.86935514538e-05
HER,anx_yes differ_yes,9.86689337311e-05
HER,cause_yes differ_yes achieve_yes,9.83352756749e-05
LER,negemo_yes see_yes reward_yes,9.81512474556e-06
HER,low_wps has_exclam has_video,9.80072815943e-05
LER,is_analytic_yes is_clout_no power_yes,9.79389499425e-06
LER,is_analytic_yes see_yes hear_yes,9.78854972392e-05
LER,certain_yes reward_yes risk_yes,9.78603510867e-05
HER,tentat_yes certain_yes feel_yes,9.76545524739e-06
LER,insight_yes certain_yes netspeak_yes,9.75240910974e-05
LER,discrep_yes see_yes hear_yes,9.73386740548e-05
HER,differ_yes few_sixltr high_wps,9.72117636052e-05
HER,anger_yes insight_yes certain_yes,9.7134440189e-06
LER,negemo_yes anx_yes power_yes,9.70223648228e-05
HER,is_authentic_yes low_wps,9.6832027171e-05
HER,differ_yes affiliation_yes many_sixltr,9.68280524745e-05
LER,posemo_yes feel_yes netspeak_yes,9.63831105865e-05
LER,anx_yes insight_yes tentat_yes,9.62168005888e-05
HER,insight_yes many_sixltr low_wps,9.55955447024e-06
LER,insight_yes tentat_yes feel_yes,9.55014707282e-05
LER,feel_yes power_yes risk_yes,9.52527562961e-06
HER,sad_yes insight_yes cause_yes,9.51265694119e-05
HER,negemo_yes anx_yes certain_yes,9.50047482873e-05
HER,power_yes low_wps has_exclam,9.49367309036e-06
LER,see_yes affiliation_yes many_sixltr,9.4847769589e-05
LER,insight_yes differ_yes netspeak_yes,9.47145456862e-05
HER,differ_yes netspeak_yes has_photo,9.46083586815e-05
LER,negemo_yes discrep_yes hear_yes,9.45888064283e-05
HER,negemo_yes anx_yes differ_yes,9.44801951067e-05
HER,assent_yes low_wps has_photo,9.42457401793e-05
HER,feel_yes few_sixltr,9.38576015114e-05
HER,see_yes achieve_yes many_sixltr,9.35761190897e-05
HER,feel_yes power_yes few_sixltr,9.34689871008e-05
HER,certain_yes feel_yes achieve_yes,9.33224390476e-05
LER,is_analytic_yes is_clout_yes cause_yes,9.32962212886e-05
HER,has_exclam has_qmark has_hashtag,9.29895372665e-05
LER,tentat_yes achieve_yes netspeak_yes,9.29319714719e-05
HER,achieve_yes power_yes has_exclam,9.28117508898e-05
LER,discrep_yes tentat_yes few_sixltr,9.28063942739e-05
LER,is_analytic_yes feel_yes,9.25926770015e-05
HER,negemo_yes see_yes affiliation_yes,9.23258953781e-05
HER,anx_yes cause_yes,9.21050241998e-05
HER,cause_yes netspeak_yes has_photo,9.18995869805e-05
HER,negemo_yes discrep_yes differ_yes,9.16043504341e-05
HER,tentat_yes differ_yes few_sixltr,9.15717143401e-05
LER,is_authentic_yes netspeak_yes has_hashtag,9.15567345975e-06
LER,is_clout_yes posemo_yes netspeak_yes,9.13635434093e-06
HER,risk_yes few_sixltr low_wps,9.1302471522e-06
LER,cause_yes netspeak_yes has_hashtag,9.10712190871e-05
HER,insight_yes differ_yes feel_yes,9.10522355907e-05
LER,negemo_yes sad_yes netspeak_yes,9.09729699349e-05
HER,is_analytic_no cause_yes tentat_yes,9.06084728026e-07
HER,tentat_yes certain_yes risk_yes,9.04374637802e-06
LER,affiliation_yes many_sixltr has_exclam,9.03033524051e-05
