(-4.8097488840933051, 'netspeak_yes')
(-4.8257243659047964, 'has_url')
(-4.9792626671504037, 'has_hashtag')
(-5.0390728590341629, 'many_sixltr')
(-5.0843232298540517, 'posemo_yes')
(-5.090453995676695, 'has_hashtag has_url')
(-5.095598764995767, 'affiliation_yes')
(-5.1728425065717412, 'is_tone_yes posemo_yes')
(-5.1728425065717412, 'is_tone_yes')
(-5.18547281943302, 'is_analytic_yes')
(-5.2132761930757452, 'netspeak_yes many_sixltr')
(-5.240440369142088, 'is_authentic_yes')
(-5.2700751892101589, 'high_wps')
(-5.305244388581599, 'power_yes')
(-5.3271055594364229, 'is_clout_yes')
(-5.3538846927128274, 'has_exclam')
(-5.383429053699583, 'achieve_yes')
(-5.4029627593479432, 'low_wps')
(-5.4325915271253873, 'see_yes')
(-5.4829914823207151, 'insight_yes')
(-5.5280409110017255, 'reward_yes')
(-5.5420291665080939, 'cause_yes')
(-5.5573155821036373, 'power_yes netspeak_yes')
(-5.5731540730673625, 'is_analytic_no')
(-5.609422535209017, 'few_sixltr')
(-5.614187919346227, 'affiliation_yes netspeak_yes')
(-5.6331398529687062, 'has_exclam has_hashtag')
(-5.6715538025518848, 'reward_yes netspeak_yes')
(-5.6821711800112098, 'volunteer')
(-5.7249237985446975, 'netspeak_yes few_sixltr')
(-5.7582981032820664, 'low_wps has_exclam')
(-5.7781785718077563, 'high_wps has_hashtag')
(-5.7879428389318823, 'netspeak_yes high_wps')
(-5.8124189370837511, 'has_qmark')
(-5.821848543124168, 'affiliation_yes achieve_yes')
(-5.8496810316601637, 'program')
(-5.8624048097694654, 'achieve_yes power_yes')
(-5.932433552932217, 'assent_yes')
(-5.9331188707854814, 'tentat_yes')
(-5.9432368957879458, 'netspeak_yes assent_yes')
(-5.9503020351022879, 'many_sixltr high_wps')
(-5.9843566675245556, 'is_clout_yes is_tone_yes')
(-5.9948600571960693, 'is_analytic_yes is_authentic_yes')
(-6.0039448717295691, 'is_analytic_no is_clout_yes')
(-6.0066791636624908, 'posemo_yes insight_yes')
(-6.0318736613287367, 'many_sixltr low_wps')
(-6.048668065797461, 'many_sixltr has_hashtag')
(-6.1069678656594979, 'affiliation_yes power_yes')
(-6.1090368854977886, 'netspeak_yes has_url')
(-6.1250370048904044, 'high_wps has_url')
(-6.1319009684384627, 'has_photo')
(-6.136036601161865, 'power_yes reward_yes')
(-6.1362504648795042, 'see_yes netspeak_yes')
(-6.1503865825861048, 'posemo_yes affiliation_yes')
(-6.1766032976385068, 'has_exclam has_url')
(-6.1863802445260117, 'see_yes affiliation_yes')
(-6.1919038454734361, 'is_authentic_yes is_tone_yes')
(-6.1929865139318983, 'has_qmark has_hashtag')
(-6.2008106543901018, 'netspeak_yes low_wps')
(-6.2033521967378791, 'achieve_yes netspeak_yes')
(-6.2142899373416514, 'differ_yes')
(-6.2165839646361407, 'is_clout_yes is_authentic_yes')
(-6.2373392893285828, 'negemo_yes')
(-6.2630256784629701, 'certain_yes')
(-6.2716088655902436, 'insight_yes cause_yes')
(-6.2746440490724567, 'hear_yes')
(-6.3015866590558876, 'discrep_yes')
(-6.3167657294076882, 'netspeak_yes has_hashtag')
(-6.3332975575613828, 'video')
(-6.3715801724727772, 'high_wps has_photo')
(-6.3806867645435146, 'has_url volunteer')
(-6.3854684227589829, 'posemo_yes cause_yes')
(-6.3967697047117866, 'many_sixltr has_url')
(-6.4101156352597206, '2015')
(-6.4149696071297475, 'is_analytic_yes is_tone_yes')
(-6.4400512151802527, 'socent')
(-6.4414303375763966, 'review')
(-6.4429476862966943, 'new')
(-6.4517876520808946, 'is_authentic_yes insight_yes')
(-6.464195521961754, 'has_photo has_hashtag')
(-6.4898250654978611, 'cause_yes affiliation_yes')
(-6.4912259357104567, 'few_sixltr low_wps')
(-6.5065233383990533, 'is_tone_no')
(-6.5084869856083571, 'orphanage')
(-6.5198767222053888, 'is_tone_no negemo_yes')
(-6.5297044998569733, 'is_clout_no')
(-6.5314930844506573, 'thanks')
(-6.5455800857686421, 'is_analytic_yes is_clout_yes')
(-6.5472159698420151, 'peru')
(-6.5751033938029035, 'posemo_yes see_yes')
(-6.5758712452883783, 'cusco')
(-6.5910158855357563, 'netspeak_yes has_exclam')
(-6.602339687451372, 'achieve_yes reward_yes')
(-6.602879410475623, 'orphanage program')
(-6.6263459914228058, 'has_photo has_url')
(-6.6621540311768097, 'is_authentic_yes posemo_yes')
(-6.6850138059831981, 'posemo_yes netspeak_yes')
(-6.6887083554868756, 'has_video')
(-6.6942861094100934, 'today')
(-6.6949597440542661, 'insight_yes affiliation_yes')
(-6.6951838424029066, 'affiliation_yes reward_yes')
(-6.6966920216704864, 'peru cusco')
(-6.7099624884930602, 'low_wps has_url')
(-6.7171692843374995, 'few_sixltr high_wps')
(-6.7204212636967062, 'risk_yes')
(-6.7221785927311206, 'assent_yes many_sixltr')
(-6.7284727117609089, 'many_sixltr has_exclam')
(-6.7489039066828065, 'has_url video')
(-6.7818990479559123, 'has_qmark has_url')
(-6.7992332279413086, 'low_wps has_qmark')
(-6.8001625910392178, 'la')
(-6.8015078533478883, 'liana')
(-6.8018889741060118, 'great')
(-6.8035009457413373, 'thank')
(-6.8062956123784568, 'low_wps has_hashtag')
(-6.807236003922263, 'volunteer liana')
(-6.8113057758421753, 'children')
(-6.8207549358784139, 'egfellow')
(-6.8217093503451771, 'care')
(-6.8280751805784927, 'join')
(-6.8288375694621859, 'few_sixltr has_url')
(-6.8320979780110278, 'is_authentic_yes see_yes')
(-6.8380725181363218, 'has_video has_url')
(-6.8397110578107316, 'risk_yes netspeak_yes')
(-6.8696652131128904, 'live')
(-6.8784648922560345, 'social')
(-6.8817060277567004, 'is_analytic_yes netspeak_yes')
(-6.8978901329475004, 'few_sixltr has_exclam')
(-6.9002600202867868, 'netspeak_yes has_qmark')
(-6.9058806929171341, 'hear_yes affiliation_yes')
(-6.9184314285747277, 'read')
(-6.9197138052197431, 'tentat_yes differ_yes')
(-6.9274859090372267, 'is_clout_yes affiliation_yes')
(-6.9421915052923984, 'is_clout_no is_authentic_yes')
(-6.9428146657437573, 'impact')
(-6.9452574400851574, 'learn')
(-6.9516648329188726, 'video review')
(-6.959432306534028, 'see_yes power_yes')
(-6.9649693787567486, 'posemo_yes negemo_yes')
(-6.9705237054389269, 'certain_yes affiliation_yes')
(-6.971057278419285, 'check')
(-6.9820001608665674, 'honduras')
(-6.9830170169721031, 'review volunteer')
(-6.9881356162390507, 'is_clout_yes posemo_yes')
(-6.9958154785776134, 'abroad')
(-7.0002619657168861, 'help')
(-7.0145143332384254, 'tentat_yes affiliation_yes')
(-7.0190213410550619, 'work')
(-7.0301437500976167, 'insight_yes tentat_yes')
(-7.0319004792545599, 'volunteer abroad')
(-7.0321182404166747, 'is_analytic_no is_authentic_yes')
(-7.043242222861501, 'cusco orphanage')
(-7.0450199104940125, 'impinv')
(-7.0450715735794773, 'support')
(-7.046723977563067, 'cause_yes see_yes')
(-7.0478813827055014, 'differ_yes affiliation_yes')
(-7.0882912504152573, 'discrep_yes tentat_yes')
(-7.1026409466289016, 'has_exclam has_qmark')
(-7.1060012908890728, 'anger_yes')
(-7.1079029692365925, 'health')
(-7.1126637668636956, 'video4change')
(-7.1153501134404351, 'posemo_yes tentat_yes')
(-7.1209891092957136, 'is_analytic_yes posemo_yes')
(-7.1228687052038477, 'stories')
(-7.1242055863990803, 'has_url thanks')
(-7.1335719419600769, 'change')
(-7.1352715886004736, 'watch')
(-7.1423733036114179, '5th')
(-7.1450761953431279, '19th')
(-7.1468793988054067, 'feb')
(-7.1519456052969606, 'day')
(-7.1525899363301875, 'few_sixltr has_qmark')
(-7.160546709977508, 'week')
(-7.1607649315318245, 'march')
(-7.1649331219951851, 'world')
(-7.1656297687034449, 'negemo_yes anger_yes')
(-7.1690997379960724, 'cancer')
(-7.171364432804916, 'is_authentic_yes netspeak_yes')
(-7.1753428701186301, '19th 2015')
(-7.1764948661722796, 'sad_yes')
(-7.1792367021946433, 'posemo_yes certain_yes')
(-7.1800121316018677, 'liana buessecker')
(-7.1800121316018677, 'buessecker peru')
(-7.1800121316018677, 'buessecker')
(-7.1851356751745943, 'program feb')
(-7.1851356751745943, 'march 19th')
(-7.1851356751745943, 'feb 5th')
(-7.1851356751745943, '5th march')
(-7.1887107160771544, 'posemo_yes achieve_yes')
(-7.190835668373122, 'has_url review')
(-7.1988862127556175, 'negemo_yes sad_yes')
(-7.200334409637045, 'cause_yes discrep_yes')
(-7.2033857368321934, 'cause_yes achieve_yes')
(-7.2065341548014974, 'is_analytic_yes see_yes')
(-7.2080678967730787, 'feel_yes')
(-7.2304768865441273, 'cause_yes netspeak_yes')
(-7.2329581650355719, 'few_sixltr has_hashtag')
(-7.2426214659784716, 'cause_yes tentat_yes')
(-7.2479663024837713, 'is_authentic_yes affiliation_yes')
(-7.2542367047888652, 'care program')
(-7.2710520162089036, 'has_url video4change')
(-7.2755998120602223, 'center')
(-7.2840504393604126, 'is_authentic_yes cause_yes')
(-7.2842214732078396, 'insight_yes netspeak_yes')
(-7.2871333778978276, 'hear_yes netspeak_yes')
(-7.2914055521421357, 'is_analytic_no is_clout_no')
(-7.3015708548681886, 'la ceiba')
(-7.3015708548681886, 'ceiba')
(-7.3149151310608431, 'is_analytic_no is_tone_yes')
(-7.3164866085773692, 'global')
(-7.3306648380246209, 'has_url thank')
(-7.3328367755203647, 'insight_yes discrep_yes')
