maasmuseum,Fri Mar 28 05:24:41 +0000 2014,449416767341748224,7442,760,0,0,has_no_media,Thanks for visiting @shelleywaldock - glad enjoyed Ecologic. Plenty of follow up info is here: http://t.co/nbT3DXJlil
maasmuseum,Thu Mar 27 05:26:39 +0000 2014,449054873515229184,7442,760,1,0,has_no_media,Here is the 'Final Festival' Strictly Ballroom bolero jacket we are getting ready to show in a new… http://t.co/UV8sVWZpcK
maasmuseum,Wed Mar 26 05:42:06 +0000 2014,448696373769011200,7442,760,0,0,has_no_media,Meccano orrery for Earth Hour: http://t.co/a9z1hfRsbI
maasmuseum,Mon Mar 24 21:43:45 +0000 2014,448213605192716288,7442,760,1,3,has_photo,This was Sydney's last horse-drawn cab journey through the city streets in 1937. http://t.co/x4FEg76Eab http://t.co/52AnJcgHMQ
maasmuseum,Mon Mar 24 11:05:54 +0000 2014,448053085542174720,7442,760,0,0,has_no_media,@lachlanhardy Indeed! We will fix. Thanks for the heads up.
maasmuseum,Mon Mar 24 11:01:42 +0000 2014,448052026258116608,7442,760,0,0,has_no_media,You're welcome @lachlanhardy - you have probably guessed our third party ticket sales system is iFramed into that page. We need to add SSL.
maasmuseum,Mon Mar 24 10:48:11 +0000 2014,448048627659714560,7442,760,0,1,has_no_media,Hi @lachlanhardy  thanks for the heads up. We will fix that. In the mean time you can go here to book securely: https://t.co/ZFQByeiqhX
maasmuseum,Mon Mar 24 03:05:54 +0000 2014,447932289540833280,7442,760,2,1,has_no_media,Cockatoo Island  from industry to art    http://t.co/GJzDTurGLM
maasmuseum,Mon Mar 24 03:04:57 +0000 2014,447932049886683136,7442,760,3,1,has_photo,Here is the moment when @NASA's Admn. Bolden cut the ribbon launching the new rovers in @phthinkspace's @theMarsLab http://t.co/SWwgWiChql
maasmuseum,Mon Mar 24 01:22:51 +0000 2014,447906357170413568,7442,760,1,1,has_no_media,Today we've had Administrator Bolden from NASA visiting the Mars Yard commissioning two new rovers for… http://t.co/VE4wjdmruX
maasmuseum,Sun Mar 23 23:25:38 +0000 2014,447876856549617664,7442,760,2,0,has_photo,A class in one of the @phthinkspace teaching labs adjacent to @theMarsLab http://t.co/vbx03I1FPQ
maasmuseum,Sun Mar 23 23:23:47 +0000 2014,447876390893801472,7442,760,2,0,has_photo,A view through the Mars Lab into the (currently rather crowded) workshop. cc @NASA @theMarsLab http://t.co/Z3OM3j7mLy
maasmuseum,Fri Mar 21 05:19:16 +0000 2014,446878686751784960,7442,760,3,4,has_no_media,We are preparing to celebrate the sequinned splendour of Strictly Ballroom stage and screen in a new… http://t.co/sBDiTKMW4P
maasmuseum,Thu Mar 20 00:50:03 +0000 2014,446448548679151616,7442,760,3,2,has_photo,Elise De Vere strikes a pose-from Amy &amp; Lindy Hall postcard series  http://t.co/AgO3GOTlvR http://t.co/3uuGk1Qzbv http://t.co/lDORQSLaeM
maasmuseum,Mon Mar 17 01:49:29 +0000 2014,445376344684118016,7442,760,0,1,has_no_media,Max Dupain and Chris Vandyke: http://t.co/tnYx91KjdI
maasmuseum,Fri Mar 14 01:59:33 +0000 2014,444291711557046272,7442,760,1,1,has_video,Hear artists Hadley + Maxwell discuss casting our bust of Queen Victoria for their @biennalesydney work: https://t.co/yECr1Ra3EU
maasmuseum,Thu Mar 13 23:36:52 +0000 2014,444255806133768192,7442,760,0,1,has_no_media,Video: Hadley + Maxwell making their cinefoil casts of our object Queen Victoria bust for their @biennalesydney work http://t.co/Tol7H7KyfQ
maasmuseum,Wed Mar 12 06:04:23 +0000 2014,443628551531544576,7442,760,0,1,has_no_media,Sydney Ferries built these 'pleasure grounds' in 1910 to attract customers for their ferry service. http://t.co/5aRFaxdzol
maasmuseum,Tue Mar 11 22:56:55 +0000 2014,443520974403543040,7442,760,0,0,has_no_media,@FiberArtNow Hey work was part of our long running Love Lace exhibition: http://t.co/rdpfMPF0VJ
maasmuseum,Tue Mar 11 01:51:27 +0000 2014,443202510543925249,7442,760,0,0,has_no_media,An epic three hours of casting is now completed by Hadley +Maxwell for their artwork @carriageworks… http://t.co/Ca1Ix1fWCQ
maasmuseum,Tue Mar 11 00:47:03 +0000 2014,443186305254436864,7442,760,0,0,has_photo,The artists http://t.co/vumbVGkeWJ and their subject. cc @Carriageworks @biennalesydney http://t.co/rKihwWMqbM
