(-4.5537763925889809, 'netspeak_yes')
(-4.5619418225348154, 'has_url')
(-4.9085175173652642, 'posemo_yes')
(-4.9389432734983059, 'is_analytic_yes')
(-4.9915130327531463, 'has_hashtag')
(-5.0394030391005362, 'has_hashtag has_url')
(-5.0729793378247194, 'power_yes')
(-5.0903868931749123, 'is_tone_yes posemo_yes')
(-5.0903868931749123, 'is_tone_yes')
(-5.0983884717795851, 'is_authentic_no')
(-5.108736401656893, 'many_sixltr')
(-5.1673477584158531, 'affiliation_yes')
(-5.2175218972758932, 'low_wps')
(-5.2423458329453352, 'is_authentic_yes')
(-5.2452800436859821, 'achieve_yes')
(-5.2693583255808658, 'netspeak_yes many_sixltr')
(-5.2808826048189879, 'few_sixltr')
(-5.2842724301572863, 'high_wps')
(-5.2895066491336475, 'power_yes netspeak_yes')
(-5.3074273499911948, 'reward_yes')
(-5.3810279607848255, 'netspeak_yes few_sixltr')
(-5.3821353376825956, 'is_clout_yes')
(-5.4711064228074493, 'reward_yes netspeak_yes')
(-5.4927526618982379, 'see_yes')
(-5.5143852220567604, 'insight_yes')
(-5.5199314692778083, 'is_analytic_no')
(-5.5568442098395234, 'achieve_yes power_yes')
(-5.609832609002126, 'has_exclam')
(-5.6395042393499821, 'hear_yes')
(-5.6420280929155151, 'cause_yes')
(-5.6729142155487082, 'low_wps has_url')
(-5.6974464653245356, 'tentat_yes')
(-5.7389763798915219, 'is_authentic_no is_tone_yes')
(-5.748102909667705, 'netspeak_yes high_wps')
(-5.7726910139675205, 'has_photo')
(-5.776626966695197, 'negemo_yes')
(-5.7996147874757558, 'power_yes reward_yes')
(-5.8004183783235819, 'affiliation_yes netspeak_yes')
(-5.8211115556680459, 'netspeak_yes has_url')
(-5.8314252603376371, 'is_clout_no')
(-5.833336715282428, 'affiliation_yes achieve_yes')
(-5.8662464322116739, 'is_analytic_yes is_authentic_yes')
(-5.8814764761594809, 'today')
(-5.8863733847740054, 'netspeak_yes low_wps')
(-5.9150050104343741, 'discrep_yes')
(-5.9218442396356634, 'certain_yes')
(-5.9271177721481658, 'few_sixltr low_wps')
(-5.9333735290342933, 'high_wps has_hashtag')
(-5.9418236110815155, 'differ_yes')
(-5.9813343036886062, 'is_clout_yes is_authentic_no')
(-6.0147893614197683, 'many_sixltr has_hashtag')
(-6.0198431541761517, 'posemo_yes insight_yes')
(-6.0480797875538022, 'netspeak_yes has_hashtag')
(-6.0580275126118783, 'has_exclam has_url')
(-6.0813848037938616, 'low_wps has_exclam')
(-6.108432833206261, 'is_tone_no')
(-6.1085865752266129, 'many_sixltr high_wps')
(-6.1283202472297278, 'affiliation_yes power_yes')
(-6.129605866532307, 'is_analytic_no is_clout_yes')
(-6.1437267276615124, 'is_tone_no negemo_yes')
(-6.1442407781590562, 'is_analytic_yes is_authentic_no')
(-6.1447432005904892, 'risk_yes')
(-6.1484160602584987, 'high_wps has_url')
(-6.155821225364301, 'thanks')
(-6.1801263859344138, 'great')
(-6.1886046247609299, 'few_sixltr has_url')
(-6.2070250023311768, 'risk_yes netspeak_yes')
(-6.212573739220252, 'has_photo has_url')
(-6.2182395514322613, 'posemo_yes affiliation_yes')
(-6.2238429025670481, 'is_authentic_yes is_tone_yes')
(-6.2263116075812146, 'live')
(-6.2384841037271084, 'has_photo has_hashtag')
(-6.2504951899000991, 'many_sixltr has_url')
(-6.2928565633175566, 'assent_yes')
(-6.2931490628446918, 'obama')
(-6.306422854154615, 'has_qmark')
(-6.3140799049502752, 'posemo_yes negemo_yes')
(-6.315841634572732, 'watch')
(-6.3273888244722949, 'netspeak_yes assent_yes')
(-6.3503833909866652, 'president')
(-6.3526015801660547, 'achieve_yes netspeak_yes')
(-6.3586005671761905, 'is_analytic_yes is_clout_yes')
(-6.3724102774100144, 'posemo_yes netspeak_yes')
(-6.3814299097234279, 'is_clout_no is_authentic_yes')
(-6.3872784944463019, 'many_sixltr low_wps')
(-6.3949640017003038, 'new')
(-6.4063817368288722, 'is_authentic_yes posemo_yes')
(-6.417277871026613, 'high_wps has_photo')
(-6.4348078608104471, 'posemo_yes cause_yes')
(-6.4590622438818279, 'is_authentic_no netspeak_yes')
(-6.460253801240996, 'hear_yes affiliation_yes')
(-6.4872159827090199, 'is_authentic_no posemo_yes')
(-6.5054666707407938, 'has_url thanks')
(-6.5135107821267137, 'see_yes affiliation_yes')
(-6.5251049824515821, 'president obama')
(-6.5260112888785935, 'pm')
(-6.5276063494498411, 'insight_yes cause_yes')
(-6.556022024807687, 'posemo_yes achieve_yes')
(-6.5620216512857592, 'is_clout_yes is_authentic_yes')
(-6.5683377479042679, 'anger_yes')
(-6.5786709456171231, 'achieve_yes reward_yes')
(-6.5848249044032245, 'is_analytic_yes is_tone_yes')
(-6.5936754237250881, 'is_analytic_yes posemo_yes')
(-6.5949615316294086, 'is_clout_yes is_tone_yes')
(-6.5971137608297479, 'posemo_yes see_yes')
(-6.6037984895516804, 'is_analytic_no is_clout_no')
(-6.6100116361100874, 'discrep_yes tentat_yes')
(-6.6245423979238103, 'read')
(-6.630388967744862, 'good')
(-6.637039817630809, 'hear_yes netspeak_yes')
(-6.6555451655233817, 'few_sixltr high_wps')
(-6.6628245309431993, 'negemo_yes anger_yes')
(-6.6631707289135447, 'sad_yes')
(-6.6910610498960992, 'is_authentic_yes insight_yes')
(-6.7217748888067437, 'see_yes hear_yes')
(-6.7346087332293347, 'posemo_yes certain_yes')
(-6.7444319359757436, 'negemo_yes sad_yes')
(-6.7458445673986027, 'book')
(-6.7681777597573429, 'power_yes risk_yes')
(-6.7791350766851437, 'see_yes netspeak_yes')
(-6.7960967497568436, 'posemo_yes discrep_yes')
(-6.8011647688471033, 'insight_yes tentat_yes')
(-6.8026555038384249, 'tentat_yes differ_yes')
(-6.828086639516564, 'pointsoflight')
(-6.8540745984524802, 'netspeak_yes has_photo')
(-6.856112502244601, 'hear_yes power_yes')
(-6.872505924595611, 'differ_yes affiliation_yes')
