Earth bigger older cousin discovers new distant planet that near Earth size,HRT
Our billion mile journey to Pluto reaches historic PlutoFly Details amp the high res image,HRT
Pluto sent love note back to Earth via This is the last image taken before today PlutoFlyby,HRT
Administrator Bolden chatted with US Amb to UK about mission amp our JourneyToMars,LRT
announces completion of research supporting sector,LRT
Administrator Bolden we couldn be more excited to welcome Dr Dava Newman to our team More,LRT
Bolden years ago tomorrow President Obama came to in FL laid out very bold vision for American space exploration 31SS,LRT
NASA Rob Navias speaks with Administrator Charles Bolden about Exp43 YearInSpace and our JourneyToMars ISS,LRT
Talking big data Register for the Power of Story PICSUMMIT where data user talks about value of data,LRT
Watch our weekly update on YearInSpace launch amp more Use SpaceToGround,LRT
Proud to partner featured in today supply chain innovation initiative,LRT
Teams are working no issues that would prevent an on time liftoff of the mission aboard Atlas rocket at 10 44pm ET,LRT
Live Administrator Bolden is before Senate committee talking NASA budget,LRT
Exp43 begins under helm when Exp42 undocks 44p ET coverage 15 Change of command from yest,LRT
How do we build better booster for Test tomorrow at 11 30amET JourneytoMars SLSFiredUp,LRT
NASAsocial learning about all the progress on Watch amp learn more at SLSFiredUp,LRT
RIP Leonard Nimoy So many of us at NASA were inspired by Star Trek Boldly go,HRT
Gearing up for spacewalks on this week update Watch video Question Use SpaceToGround,LRT
Today NASA Administrator Bolden gave StateOfNASA address from Watch now video 2016Budget,LRT
We ve returned cargo resupply missions to US insourcing jobs amp creating whole new private market Bolden StateofNASA LaunchAmerica,LRT
recently performed near flawless flight test on its first journey to space Bolden StateOfNASA JourneyToMars Orion,LRT
Engine will reignite at 10 13am ET for 12 second burn to place in its proper orbit Follow along,LRT
Odd Those who feel superior are often compelled to tell others presumably because it not otherwise obvious to anyone,HRT
The next time anybody asks me about my religion think ll reply Geek Orthodox,HRT
Dear Pluto Lookin good But you re still Dwarf Planet get over it Love Neil deGrasse Tyson,HRT
Evidence for global warming comes in many forms,HRT
once showed Pluto to Pluto He looked delighted Or maybe that his reaction to everything,HRT
Enjoying colorful fireworks tonight Thank Aluminum Barium Calcium Chlorine Copper Iron Nitrogen Oxygen Sodium amp Strontium,HRT
As get older ve become more and more intolerant of intolerance,HRT
Name calling is what happens when you desperately want to argue but you are in fact inarticulate,HRT
If you re good at BS ing others then all it means is that you rarely hang around people who are smarter than you,HRT
My favorite line in The Martian trailer uttered by Matt Damon is going to have to science the shit out of this,HRT
In billion yrs the Sun will expand amp engulf our orbit as the charred ember that was once Earth vaporizes Have nice day,HRT
Just an FYI Stepping on an Ant is equivalent to creature 10 000 times more massive than Blue Whale stepping on you,HRT
From what have seen of society the number of people who will tell you what you cannot accomplish in life is limitless,HRT
Still distracted by the fact that The Los Angeles baseball team literally translates to The The Angels Angels,HRT
For Algebra Geeks If the thickness of pizza is and its radius is and pi is just PI then its volume is PIZZA,HRT
wonder who was the first person to see bird soaring high above amp think it good idea to capture it and lock it in cage,HRT
Okay to encourage others to pull themselves up by their bootstraps But if you do just remember some people have no boots,HRT
If you removed all the arteries veins amp capillaries from person body and tied them end to end the person will die,HRT
The less evidence we have for what we believe is certain the more violently we defend beliefs against those who don agree,HRT
Seems to me every day should be Earth Day,HRT
Okay to not know But when you don know yet think you know and wield power in that ignorance it recipe for disaster,HRT
If there is cat Heaven and if cat Heaven has mice for cats to chase seems to me that cat Heaven must then be mice Hell,HRT
On FamilyGuy Brian sweats But Dogs don have sweat glands then figured Dogs don talk either So left that one alone,HRT
If the Pledge of Allegiance told the truth,HRT
Every now and then get the impression that people would rather react before they think,HRT
If were ever abducted by aliens the first thing ask is whether they came from planet where people also deny science,HRT
This morning Moon is about the same phase amp sky position captured by Van Gogh in The Starry Night,HRT
You re curious can feel it How many digits of Pi before the numerals 0123456789 appear in sequence 17 387 594 879,HRT
Enough Pi for everyone 14159265358979323846264338327950288419716939937510582097494459230781640628620899862803482534211706,HRT
If we were honest about shortcomings of human physiology then optical illusions would instead be labeled brain failures,HRT
Good education is not what fills your head with facts but what stimulates curiosity You then learn for the rest of your life,HRT
You should all know by now that if you accuse me of being Nerd or Geek ll simply take it as compliment and move on,HRT
Had to wait in line to renew Passport allowing me to visit members of my own species across artificially conceived borders,HRT
Just an FYI 250 lb football player running 15 mph has more kinetic energy than bullet fired from an AK 47 rifle,HRT
don get it Why not say better as miles second See my earlier tweet on the F16 Air Force Jet,LRT
Not enough of us reflect on how modern civilization pivots on the discoveries of just few intellectually restless people,HRT
For the Patriots to blame change in temperature for 15 lower pressures requires balls to be inflated with 125 degree air,HRT
dream of world where the truth is what shapes people politics rather than politics shaping what people think is true,HRT
Wouldn it be cool if Zombies amp Vampires became human if we bit them first Somebody needs to test that hypothesis,HRT
Happy Hew Year to all on the Gregorian calendar Today Earth completes yet another 939 950 000 km journey around the Sun,HRT
Imagine world in which we are all enlightened by objective truths rather than offended by them,HRT
Santa knows Physics Of all colors Red Light penetrates fog best That why Benny the Blue nosed reindeer never got the gig,HRT
Merry Christmas to all Pagan holiday BC becomes Religious holiday AD Which then becomes Shopping holiday USA,HRT
On this day long ago child was born who by age 30 would transform the world Happy Birthday Isaac Newton Dec 25 1642,HRT
Aliens seeing Humans kill over land politics religion amp skin color would surely ask What the is wrong with you,HRT
Just because you can figure out how ancient civilizations built stuff doesn mean they got help from Aliens,HRT
WhenIWasYourAge Religion was taught in Sunday School not in your Science Classroom,HRT
Times Have Changed Officer kills an unarmed Black man spawning National protests When grew up this was just local news,HRT
wonder if Atheists eat at Fridays,HRT
Our image of evil space aliens surely derives from fear that they will treat us just as we treat one another,HRT
Mysteries of Interstellar In this unreal future they teach unscientific things in science class Oh wait That is real,HRT
In Interstellar They explore planet near Black Hole Personally stay as far the hell away from BlackHoles as can,HRT
Relativity Gravity Quantum Electrodynamics Evolution Each of these theories is true whether or not you believe in them,HRT
Stay calm Just because Republicans took control over the Senate doesn mean Global Warming is any less true than before,HRT
Pope Francis announced that he now embraces the science of Evolution amp the Big Bang Hmm wonder if he just watched Cosmos,HRT
The objective truths of the world are controversial only to people who are both under informed and who like to argue,HRT
wonder how much talent has evaporated from the world for lack of ambition to drive it,HRT
If your belief system is not founded in an objective reality you should not be making decisions that affect other people,HRT
Some claim the USA is Christian nation compelling me to wonder which assault rifle Jesus would choose the AR 15 or AK 47,HRT
In any case want to live in world where chicken can cross the road without anybody questioning its motives,HRT
Just to settle it once and for all Which came first the Chicken or the Egg The Egg laid by bird that was not Chicken,HRT
Mork from Ork Rare evidence that aliens can be smart clever articulate amp funny Robin Williams RIP,HRT
When coincidence seems amazing that because the human mind isn wired to naturally comprehend probability amp statistics,HRT
wonder what Rugby players think every time they see Soccer player crying in pain from being grazed by another player,HRT
Never liked the term nonfiction The truth should have its own word and not be shackled to its antonym,HRT
Never presume that just because you disagree with an idea that you must be correct,HRT
May the 4th be with you all,HRT
Not that anybody asked but when the Moon is in the 7th house amp Jupiter aligns with Mars nothing will happen because of it,HRT
The limits on your enlightenment come not from the age you stopped going to school but from the age you stopped being curious,HRT
What would aliens say if told that Earthlings shift clocks by an hour to fool themselves into thinking there more sunlight,HRT
sandwich selfie at the earlier today with Bill Nye,HRT
Without space program that discovers tracks amp deflects killer asteroids our extinction is assured by one Have nice day,HRT
Even More People Who Make Me Laugh FF,LRT
If 335lb Terrance Knighton of the Broncos hits you at 10 mph it 40x the momentum of 12 gauge shotgun blast to your chest,HRT
Your State taxes at work,HRT
Posted This Week Season Cosmic Queries Time capsule part On iTunes amp,LRT
Some educators who are quick to say These students just don want to learn should instead be saying suck at my job,HRT
Born on this day long ago was man who showed us all way to know the Cosmos Isaac Newton Dec 25 1642 Lincolnshire UK,HRT
JUST POSTED From archive Seat at the Table Anthony Pt iTunes amp,LRT
We spend more time forcing students to learn than we do motivating them to learn in the first place,HRT
In billion years the Sun will expand amp engulf our orbit as the charred ember that was once Earth vaporizes Have nice day,HRT
JustPOSTED StarTalk LiveAtTownHall Part iTunes amp,LRT
ve never understood those who assert that killing people with chemicals is worse than blowing them to bits with bomb,HRT
Unlike Florida today only if threatened by another Gun did Wild West codes of conduct allow you to shoot another person,HRT
Just an FYI The year 1980 is as far in today past as 1947 was to 1980,HRT
If you want to assert truth first make sure it not just an opinion that you desperately want to be true,HRT
Just Posted Cosmic Queries Edition Grab Bag with cohost on iTunes amp,LRT
The good thing about Science is that it true whether or not you believe in it,HRT
Not that anybody asked but the symbol lb for pound comes from an abbreviation of the constellation Libra the scales,HRT
May 2013 Happy Fibonacci day 13 21 34 55 89 144 Next one is Aug 13 2021,HRT
Not that anybody asked but object to religion in science classrooms not because it religion but because it not science,HRT
There no crime in being ignorant Problems arise when people who don know they re ignorant rise to power,HRT
Golfers want silence when hitting stationary balls at their feet Baseball batters in screaming crowds hit 90 mph fastballs,HRT
When Students cheat on exams it because our School System values grades more than Students value learning,HRT
love the smell of the Universe in the morning,HRT
Most who fear genetically altered food are unaware that nearly all food has been genetically altered via artificial selection,HRT
Pi are not round Pi squared Happy Pi day 14 to all those who numerically write their months before their dates,HRT
As best as can tell the only people who are fully metric fluent in America are scientists and drug traffickers,HRT
FF Professional associations Museum Radio The Planetary Society amp,LRT
FF All around Informative peeps amp,LRT
FF The comedians amp because they make me laugh,LRT
If Thor hammer is made of neutron star matter implied by legend then it weighs as much as herd of 300 billion elephants,HRT
For every player who credits God for the win player from the opposing team can logically blame God for the loss,HRT
Just to settle it once and for all Which came first the Chicken or the Egg The Egg laid by bird that was not Chicken,HRT
